time_milisecc,gx,gy,gz
1421632313403.00,-0.020251475,0.100189716,0.3485324
1421632313423.00,-0.6874735,-0.7301075,0.6128634
1421632313443.00,-1.1894891,-0.16307548,0.4252738
1421632313463.00,-1.3216542,-0.704527,-0.029844182
1421632313483.00,-2.056025,-1.5241657,-0.4625791
1421632313548.00,-2.6262546,-1.8524477,-0.48709375
1421632313549.00,-3.0035658,-1.6541996,-0.8505487
1421632313549.00,-2.992907,-2.5058136,-1.5657341
1421632313563.00,-2.6497033,-2.2180343,-1.0381383
1421632313584.00,-3.2337892,-0.93155324,-0.6416418
1421632313607.00,-3.0216851,2.1871238,-0.55104476
1421632313624.00,-1.8620404,1.2427809,-0.5787568
1421632313644.00,-1.6947018,-2.1018565,-1.4687417
1421632313664.00,-1.3888028,-0.47750106,-1.4143833
1421632313683.00,-0.9038412,-1.3802762,-0.8164416
1421632313703.00,-0.43166965,-2.986512,-0.56490093
1421632313723.00,0.13429682,-3.0739117,-0.3613236
1421632313743.00,0.6672217,-2.1114492,-0.09059781
1421632313763.00,1.3653535,-0.011724833,0.022382537
1421632313783.00,2.4045575,1.9600978,0.15881123
1421632313807.00,2.8511486,2.9289553,0.5116079
1421632313829.00,2.3875036,2.1135802,0.6203245
1421632313884.00,-2.6273203,1.2235953,-0.026646258
1421632313884.00,-2.1071858,2.7935925,-0.3581262
1421632313885.00,0.14602113,2.2457457,0.68640685
1421632313903.00,-1.0765089,2.9694579,0.64697075
1421632313923.00,-0.20997268,0.6064681,0.7556874
1421632313944.00,-0.48069844,0.6064681,0.4924225
1421632313963.00,0.5052126,3.0216846,2.008061
1421632313986.00,0.7599509,3.259369,2.1391606
1421632314003.00,1.5007163,-0.6523003,1.8726981
1421632314023.00,3.643075,-4.238886,1.3696169
1421632314043.00,2.8053167,-0.52653015,0.7439631
1421632314063.00,2.7157855,0.21423534,0.60007334
1421632314083.00,3.2252614,-0.3581262,0.2685939
1421632314103.00,3.2817519,1.4570167,-0.073543996
1421632314123.00,2.4493232,1.1010227,-0.10978296
1421632314143.00,1.6339476,-0.84308785,0.12790178
1421632314166.00,0.75248975,-0.27605528,0.02131674
1421632314236.00,-0.053292517,-0.06608315,0.30696446
1421632314237.00,-0.8068489,-0.7482268,0.61073184
1421632314238.00,-1.594512,-0.20784108,0.5126737
1421632314250.00,-1.7384015,-0.94754124,0.19611599
1421632314263.00,-1.9398474,-1.1649746,-0.18012902
1421632314283.00,-2.4781015,-1.330181,-0.29630676
1421632314303.00,-2.7967906,-0.9923069,-0.8910508
1421632314323.00,-3.1687725,-2.1743345,-1.9579669
1421632314343.00,-2.659296,-1.5891825,-1.4857954
1421632314363.00,-2.5633695,-0.23128968,-1.3269837
1421632314384.00,-2.2095072,1.986744,-1.0786405
1421632314403.00,-1.7042944,1.398395,-1.0786405
1421632314423.00,-1.0988914,-3.5556757,-1.8460524
1421632314443.00,-1.131933,-1.7767721,-1.8023525
1421632314494.00,-0.63737863,-1.8876206,-0.94008017
1421632314495.00,-0.2280923,-2.5942793,-0.6107323
1421632314503.00,0.4178127,-2.5580404,-0.36878443
1421632314523.00,0.90703803,-1.2715596,-0.18012902
1421632314544.00,1.5604042,0.4338007,-0.110848755
1421632314563.00,2.4056232,1.7266767,0.33893973
1421632314585.00,2.5718956,2.072012,0.95926476
1421632314606.00,1.1926857,0.30589867,0.89957696
1421632314624.00,-1.8034184,1.6616596,0.003197391
1421632314645.00,-1.1681719,3.8551793,-0.5904814
1421632314673.00,-0.43913075,1.6531328,0.4263396
1421632314683.00,-0.9592653,3.3894026,0.8036504
1421632314704.00,-0.75142473,2.6028054,0.85054815
1421632314724.00,0.010658237,-0.4604475,0.62245613
1421632314743.00,0.9379475,1.689372,1.8417886
1421632314763.00,1.3014024,2.5431178,1.8950812
1421632314853.00,1.4602141,-0.44019657,1.397329
1421632314854.00,3.443761,-1.6797798,1.0967592
1421632314854.00,2.704061,0.32828146,0.6171269
1421632314855.00,2.5313935,-0.90917015,0.879326
1421632314863.00,3.1815617,-0.40075967,0.4913564
1421632314886.00,2.925758,1.5230994,-0.1417582
1421632314903.00,1.9643612,1.6883059,-0.23448734
1421632314924.00,1.4037242,0.095925994,0.061818894
1421632314943.00,0.55317557,0.008526376,0.15774542
1421632314963.00,-0.32934782,-0.025580462,0.39329857
1421632314985.00,-1.0274795,-0.6501687,0.63311434
1421632315004.00,-1.2182671,-0.61499554,0.4252738
1421632315023.00,-1.6861749,-1.1788301,-0.061819427
1421632315043.00,-2.4013603,-1.4399637,-0.4604475
1421632315063.00,-2.7989223,-1.8172746,-0.34640136
1421632315083.00,-2.9182975,-1.685109,-0.75781953
1421632315106.00,-3.1826284,-2.8021197,-1.6808459
1421632315193.00,-2.7626836,-2.155149,-1.2118717
1421632315194.00,-2.9310875,-0.14495613,-0.8505487
1421632315194.00,-2.5846865,2.2297578,-0.67894655
1421632315195.00,-1.6776482,0.26006725,-0.8132436
1421632315204.00,-1.5849193,-2.674218,-1.2630327
1421632315238.00,-0.9454091,-1.0178868,-1.5774583
1421632315245.00,-0.56916416,-1.6872406,-1.1361966
1421632315266.00,-0.06608315,-2.5154061,-0.8739973
1421632315283.00,0.43166912,-2.682745,-0.5659667
1421632315303.00,0.71731687,-1.6083677,-0.20038024
1421632315324.00,1.3834728,0.17053579,0.07460926
1421632315343.00,2.2393503,1.9750195,0.4231422
1421632315363.00,2.5697641,2.399228,0.89957696
1421632315384.00,1.6126306,1.0562571,0.91769654
1421632315405.00,-1.6456727,2.179663,0.063950755
1421632315424.00,-1.5049806,3.946842,-0.40182546
1421632315443.00,0.39649594,3.115479,0.7663456
1421632315536.00,-0.9347506,2.924692,0.45511746
1421632315537.00,-0.15348276,0.5851514,1.2779535
1421632315537.00,-0.2696605,1.1287347,0.24407952
1421632315538.00,0.28138402,1.8268665,1.6637915
1421632315546.00,0.31122765,1.6456722,1.7490596
1421632315563.00,1.0264132,-0.51374,1.5113751
1421632315583.00,3.5045147,-2.681679,1.0232158
1421632315603.00,3.3083982,0.18226008,0.54678077
1421632315624.00,2.490891,-0.6810787,0.6917364
1421632315644.00,2.6443732,-1.1106162,0.5020152
1421632315663.00,3.1719692,0.509476,-0.019185679
1421632315683.00,2.4493232,0.985911,-0.17586558
1421632315703.00,1.4868604,0.3581254,0.10445291
1421632315725.00,0.7663456,0.4135495,0.18226008
1421632315744.00,-0.08633409,-0.008526909,0.5062784
1421632315824.00,-1.1052867,-0.449789,0.68640685
1421632315825.00,-1.2832836,-0.4487232,0.52120036
1421632315825.00,-1.5390879,-1.2779543,0.1502843
1421632315826.00,-2.2723925,-1.6872406,-0.23981632
1421632315843.00,-2.5932133,-1.7245454,-0.44552556
1421632315863.00,-2.7925274,-0.8793265,-1.174567
1421632315883.00,-2.97159,-2.4503894,-1.9867448
1421632315905.00,-2.5196695,-2.3651214,-1.1990817
1421632315925.00,-2.7680128,-0.88891923,-0.7535564
1421632315947.00,-2.6656911,1.9856782,-0.63418096
1421632315964.00,-1.9739544,2.810646,-0.44552556
1421632315983.00,-1.2203987,-2.5846865,-1.4101198
1421632316003.00,-1.1617765,-1.0935624,-1.7010971
1421632316024.00,-0.7087907,-1.3280494,-0.9805823
1421632316044.00,-0.23768473,-2.6486375,-0.7002638
1421632316069.00,0.2941741,-3.0003679,-0.48496217
1421632316083.00,0.76101667,-2.0613542,-0.12150726
1421632316147.00,1.4079875,-0.13216549,0.11084822
1421632316147.00,2.4653106,1.9600978,0.28884512
1421632316148.00,2.8980458,2.5068789,0.6277854
1421632316164.00,1.9409126,1.482597,0.5947441
1421632316185.00,-1.8673694,1.4346337,0.10338711
1421632316203.00,-1.6115656,3.5343583,-0.5382547
1421632316224.00,-0.30270153,2.2180338,0.6032707
1421632316246.00,-0.8409562,2.9396138,0.9091696
1421632316263.00,-0.21743378,2.2180338,0.90064275
1421632316283.00,0.02131674,0.3677181,0.879326
1421632316303.00,0.8452186,1.7266767,2.0208514
1421632316324.00,0.7706094,2.0837367,1.9622296
1421632316343.00,2.1466215,-1.2640984,1.4015924
1421632316363.00,3.187957,-2.029379,0.89531374
1421632316383.00,2.8223705,-0.6011399,0.52866143
1421632316403.00,3.1719692,-1.5337584,0.65443164
1421632316423.00,3.0909643,-0.18865593,0.036238696
1421632316495.00,2.7637486,1.4900578,-0.34426975
1421632316495.00,2.222297,0.26326466,-0.19824864
1421632316496.00,1.4474238,-0.6757492,0.060753096
1421632316507.00,0.6704194,0.69813144,0.2259599
1421632316524.00,-0.1406924,0.04369928,0.44765687
1421632316543.00,-1.1553818,-0.48922536,0.45618352
1421632316564.00,-1.4005271,-0.07780718,0.20997214
1421632316589.00,-1.4996511,-0.9581995,-0.17586558
1421632316607.00,-2.0986588,-1.8194062,-0.62352246
1421632316623.00,-2.572962,-2.318224,-0.5073447
1421632316643.00,-3.2337892,-2.1412928,-0.7055928
1421632316673.00,-3.1868918,-2.616662,-1.4730048
1421632316684.00,-2.7285764,-1.7629162,-0.97525334
1421632316703.00,-2.8991125,-0.2792532,-0.52866197
1421632316723.00,-2.4908917,1.7725081,-0.30483368
1421632316799.00,-1.5241657,0.7652798,-0.4199451
1421632316800.00,-1.387737,-1.9515716,-1.1703035
1421632316800.00,-1.0136236,-0.23661894,-1.4037248
1421632316811.00,-0.5958104,-1.2001474,-1.1031551
1421632316824.00,-0.008526909,-2.0176542,-0.89957774
1421632316845.00,0.4274054,-2.2851827,-0.55957144
1421632316864.00,0.81963813,-1.1766986,-0.25580436
1421632316883.00,1.7362695,0.73010695,0.08313616
1421632316903.00,2.6518345,2.1817946,0.46471015
1421632316930.00,2.90977,1.7725081,1.1244713
1421632316943.00,-0.12683651,-1.0136236,0.7940577
1421632316963.00,-3.5887172,2.9236262,0.12790178
1421632316983.00,0.012789832,3.037672,-0.19505072
1421632317003.00,-0.17586558,2.306499,1.1287347
1421632317023.00,-1.2598348,3.3808758,0.3677181
1421632317044.00,-0.058622036,-0.05542464,0.33893973
1421632317109.00,-0.1406924,1.0242816,0.3677181
1421632317109.00,0.5627683,2.1412923,1.6861743
1421632317110.00,0.6682875,2.3256845,1.6691208
1421632317124.00,1.6286186,-0.8164416,1.2928758
1421632317146.00,4.218634,-2.5143404,1.0189524
1421632317163.00,3.2700274,0.16840392,0.4732368
1421632317184.00,2.3182235,-1.6158288,0.614995
1421632317203.00,2.9204285,-0.6213909,0.23342101
1421632317223.00,3.2540398,1.7277426,-0.4721718
1421632317243.00,2.2127042,1.503914,-0.37944293
1421632317263.00,1.3514975,0.39862755,0.093794405
1421632317283.00,0.41674688,0.8239019,0.3677181
1421632317304.00,-0.5553082,-0.13216549,0.6192587
1421632317324.00,-1.1798965,-0.49242327,0.72051424
1421632317344.00,-1.2427814,-0.30376735,0.4220764
1421632317363.00,-1.8396573,-1.0701135,-0.087399885
1421632317383.00,-2.3224874,-1.5390879,-0.34640136
1421632317465.00,-2.4621136,-1.6168946,-0.34640136
1421632317465.00,-2.909771,-1.302469,-0.73223907
1421632317466.00,-3.2082088,-2.5793574,-1.8620404
1421632317466.00,-2.6305182,-1.9846132,-1.3344445
1421632317483.00,-2.730708,-0.54145205,-1.0978255
1421632317503.00,-2.3288825,1.7629157,-0.7919269
1421632317523.00,-1.9046744,1.5486798,-0.533991
1421632317543.00,-1.1969497,-2.5697646,-1.095694
1421632317563.00,-0.99550426,-1.4420953,-1.4889928
1421632317583.00,-0.44659135,-1.1063524,-1.2214644
1421632317603.00,-0.03837109,-1.9441108,-0.76528066
1421632317623.00,0.2344868,-2.5207357,-0.44232816
1421632317643.00,0.59154665,-1.5550756,-0.004263721
1421632317663.00,1.3451024,0.17160158,0.32188642
1421632317683.00,2.4898252,1.8716323,0.44765687
1421632317703.00,2.7498925,1.8076813,0.6181927
1421632317762.00,0.8462844,1.0658498,0.39649594
1421632317763.00,-2.27559,2.6731517,-0.13749501
1421632317764.00,-1.2438475,2.6060028,-0.32615042
1421632317783.00,0.041567683,2.184992,0.69813144
1421632317803.00,-0.6853419,3.6121655,0.7119873
1421632317823.00,-1.1660403,2.272392,0.7908603
1421632317843.00,0.029843649,-1.2054764,0.80791414
1421632317872.00,0.28564718,2.2969067,1.4676752
1421632317884.00,0.6714852,2.917231,1.5273626
1421632317904.00,0.381574,2.074144,1.3397729
1421632317923.00,2.5750933,-0.61819345,1.1244713
1421632317944.00,3.1016233,-1.2928762,0.78659713
1421632317963.00,2.7157855,-0.90917015,0.8324285
1421632317983.00,2.4898252,-1.7096237,0.7460947
1421632318003.00,3.2380521,-0.16200967,0.12257226
1421632318023.00,2.873531,1.1223397,-0.24621163
1421632318043.00,1.9377149,1.0669156,-0.002132127
1421632318114.00,1.468741,0.97951573,0.04369928
1421632318115.00,0.39649594,0.70878994,0.45724958
1421632318115.00,-0.43486705,-0.3176235,0.6597606
1421632318124.00,-1.1329987,-0.6213909,0.6139292
1421632318143.00,-1.4175807,-0.66189325,0.14708692
1421632318163.00,-1.9227937,-1.4730048,-0.29524097
1421632318183.00,-2.2297585,-2.0688152,-0.32615042
1421632318205.00,-2.4066896,-1.6989652,-0.6554982
1421632318225.00,-2.9662607,-1.6488703,-1.2683617
1421632318246.00,-2.6571643,-1.7330723,-1.3355103
1421632318266.00,-2.5484478,-1.2310568,-0.95393604
1421632318283.00,-2.6198597,0.6906706,-0.84521943
1421632318303.00,-2.2798536,1.9814148,-0.5435837
1421632318323.00,-1.2278595,-1.3792104,-0.9581995
1421632318344.00,-1.3685519,-2.0816052,-1.5113757
1421632318411.00,-0.97525334,-0.847351,-1.3504323
1421632318412.00,-0.49775228,-2.0997245,-0.96246266
1421632318412.00,0.05542411,-2.7296422,-0.7535564
1421632318423.00,0.69813144,-2.1189103,-0.42953807
1421632318443.00,0.97205484,-0.9677922,-0.094861
1421632318463.00,1.6851085,0.67574865,0.26539627
1421632318488.00,2.4685082,2.20098,0.6714852
1421632318503.00,2.4844964,1.8258007,0.9368817
1421632318523.00,-0.3751792,0.75248975,0.56809783
1421632318544.00,-2.2819853,2.9364164,-0.30696526
1421632318568.00,-0.71518576,2.4749033,0.070345536
1421632318583.00,-0.7535564,3.2284594,0.71731687
1421632318603.00,-0.93261904,2.8511486,1.156447
1421632318624.00,-0.67894655,-0.0842025,0.31762296
1421632318643.00,0.843087,1.2118711,1.3514975
1421632318663.00,1.2928758,3.5652678,1.9686247
1421632318683.00,0.9240916,1.8854883,1.744796
1421632318763.00,2.7339048,-2.886322,1.503914
1421632318764.00,2.6155953,-1.2694277,0.72904116
1421632318765.00,2.590015,-1.0615869,0.7130531
1421632318765.00,2.9161654,-1.4559512,0.5020152
1421632318783.00,3.2519078,0.72797537,-0.069280535
1421632318808.00,2.7061927,1.689372,-0.35599408
1421632318823.00,1.9473073,0.62991697,-0.008526909
1421632318844.00,1.4388974,0.057555705,0.075675055
1421632318863.00,0.4124837,0.23342101,0.33893973
1421632318883.00,-0.55424243,-0.54038626,0.651234
1421632318903.00,-1.075443,-0.4039576,0.62139034
1421632319011.00,-1.1841596,-0.3932991,0.2931083
1421632319012.00,-1.6915044,-1.0285459,-0.11511194
1421632319012.00,-2.3597925,-1.5124416,-0.3346773
1421632319013.00,-2.6411767,-1.2225302,-0.87719494
1421632319027.00,-3.0824382,-2.0411031,-1.5742608
1421632319028.00,-2.5271306,-2.0389714,-1.4794002
1421632319044.00,-2.7871978,-2.1700706,-0.8281656
1421632319072.00,-2.8809927,-0.24194846,-0.7695441
1421632319084.00,-2.4866283,2.1753993,-0.30376735
1421632319178.00,-1.6307508,0.64270705,-0.3815745
1421632319179.00,-1.2182671,-2.3512654,-1.2694277
1421632319179.00,-0.9006435,-0.3208209,-1.3664198
1421632319180.00,-0.56063724,-1.2577031,-0.93155324
1421632319187.00,-0.10978296,-2.5218015,-0.640576
1421632319203.00,0.44659054,-2.3384752,-0.2792532
1421632319227.00,0.8665356,-1.0050969,0.00959244
1421632319243.00,1.7650473,0.693868,0.16094308
1421632319263.00,2.6017396,1.8503153,0.4146153
1421632319283.00,2.6880734,1.6936355,0.84095544
1421632319303.00,-0.043700077,0.29950362,0.68427527
1421632319324.00,-2.801054,1.9377149,0.10338711
1421632319345.00,-0.51054263,2.0624194,-0.2248949
1421632319394.00,0.12150646,2.3011699,0.7929919
1421632319395.00,-0.9496729,3.9074059,0.34107184
1421632319406.00,0.47536892,-2.0379057,0.35492775
1421632319423.00,-0.30803105,0.25580356,0.6139292
1421632319443.00,0.2472769,1.4229094,1.8908175
1421632319463.00,0.32188642,1.6179601,1.9004102
1421632319484.00,1.1191423,0.123638056,1.2395833
1421632319503.00,3.8168087,-2.2819853,0.58728296
1421632319523.00,3.6963675,-0.8068489,0.27605477
1421632319544.00,2.5122082,-0.4625791,0.29204252
1421632319564.00,2.3960307,-0.7482268,0.24088159
1421632319583.00,3.1122816,0.9816473,-0.29310885
1421632319607.00,2.534591,1.2076077,-0.39543068
1421632319623.00,1.4975189,0.18332589,0.25154036
1421632319645.00,1.0775741,0.5062784,0.5414515
1421632319712.00,0.036238696,0.2248941,0.6245877
1421632319712.00,-0.7279759,-0.24727744,0.57662445
1421632319713.00,-1.1074183,-0.17373398,0.32188642
1421632319723.00,-1.6083677,-0.7173174,-0.03090998
1421632319743.00,-2.3747141,-1.4889928,-0.20784108
1421632319763.00,-2.5697646,-2.076276,-0.1406924
1421632319783.00,-2.6688888,-1.302469,-0.6661565
1421632319806.00,-3.3318472,-1.9473082,-1.8183403
1421632319825.00,-2.6049378,-1.8066161,-1.1692377
1421632319845.00,-2.5601718,-0.1406924,-0.99124056
1421632319865.00,-2.358726,2.463179,-0.7183832
1421632319886.00,-1.8673694,1.8758955,-0.50947684
1421632319903.00,-1.2502422,-3.4895933,-1.117011
1421632319923.00,-1.0285459,-1.5039147,-1.3419056
1421632319943.00,-0.6011399,-0.92196083,-1.0029653
1421632319964.00,-0.20677528,-2.1711364,-0.76741225
1421632319983.00,0.11084822,-2.610267,-0.62458825
1421632320066.00,0.657629,-1.8471181,-0.36878443
1421632320067.00,1.2704929,-0.42634013,-0.069280535
1421632320067.00,2.348067,1.2843488,0.06288496
1421632320068.00,2.9236262,2.278787,0.4274054
1421632320087.00,1.9590319,1.6605939,0.5606367
1421632320104.00,-1.9142668,1.418646,0.17693058
1421632320123.00,-1.7607846,2.51434,-0.3986281
1421632320143.00,-0.14602192,1.5998408,0.31655717
1421632320164.00,-0.7908611,2.577225,0.7897945
1421632320183.00,-0.9603311,4.821905,1.0466644
1421632320203.00,0.053291984,-0.49668646,0.58941454
1421632320223.00,0.28671354,-0.033041574,1.5262967
1421632320251.00,0.47110522,1.6499354,1.6723185
1421632320264.00,0.693868,1.0626519,1.4580826
1421632320284.00,3.0451329,-1.5998412,0.879326
1421632320303.00,3.7443304,-0.7834,0.48815903
1421632320324.00,2.6848757,-0.03090998,0.4188785
1421632320384.00,2.4802325,-0.5894151,0.26326466
1421632320385.00,3.0835037,0.35386193,-0.045831937
1421632320386.00,2.577225,0.6917364,-0.24940903
1421632320403.00,1.5774577,0.35386193,-0.069280535
1421632320425.00,1.0594544,0.7439631,0.023448335
1421632320443.00,0.06927974,0.2909767,0.509476
1421632320463.00,-0.89638036,-0.37304762,0.7045265
1421632320483.00,-1.4111856,0.17479898,0.50841
1421632320503.00,-1.8162087,-0.5158716,0.13323076
1421632320528.00,-2.3576603,-1.4921902,-0.17906323
1421632320544.00,-2.57616,-1.9142668,-0.16414127
1421632320564.00,-2.6699545,-1.4762027,-0.5116084
1421632320584.00,-3.170904,-1.6041045,-1.4868612
1421632320604.00,-2.70193,-2.408821,-1.345103
1421632320624.00,-2.6241229,-1.2129375,-1.0285459
1421632320695.00,-2.5612378,1.7991544,-0.8462852
1421632320696.00,-1.9259912,2.1871238,-0.5670325
1421632320696.00,-1.025348,-2.184993,-1.047731
1421632320705.00,-1.190555,-2.318224,-1.471939
1421632320728.00,-0.6533666,-1.396264,-1.3483005
1421632320745.00,-0.19078752,-1.6989652,-0.97312117
1421632320764.00,0.40608865,-2.675284,-0.80045354
1421632320783.00,0.864404,-2.1732686,-0.40075967
1421632320804.00,1.4122511,-0.36452097,-0.005329518
1421632320823.00,2.4184132,1.7405326,0.35279614
1421632320843.00,2.8991115,2.491957,0.7663456
1421632320877.00,1.5657334,0.81857234,0.94860625
1421632320884.00,-1.906806,1.1159444,0.51373947
1421632320904.00,-1.7170849,2.1594117,-0.30270153
1421632320923.00,-0.24621163,1.9281223,0.14388953
1421632320945.00,-0.8516145,3.3329122,0.7919261
1421632320964.00,-0.2611336,2.784,0.7439631
1421632321028.00,-0.23448734,0.35066456,0.5563735
1421632321028.00,0.8835892,1.4559507,1.6765816
1421632321029.00,0.9326185,2.376845,1.971822
1421632321043.00,1.4815311,0.006394783,1.441029
1421632321063.00,3.216735,-2.36299,1.033874
1421632321083.00,2.8191729,-0.2845822,0.56383437
1421632321105.00,2.6646247,-0.77700466,0.58834875
1421632321124.00,2.826634,-0.5318594,0.29737204
1421632321143.00,2.94068,1.0626519,-0.062885754
1421632321165.00,2.2627993,0.9624621,-0.1513509
1421632321183.00,1.7224133,-0.15241697,0.06714814
1421632321203.00,1.3141928,0.39969334,0.038370293
1421632321223.00,0.11084822,0.5691636,0.29524016
1421632321243.00,-0.62778616,-0.68214446,0.58728296
1421632321263.00,-1.1681719,-0.4060892,0.54464895
1421632321283.00,-1.73627,-0.50947684,0.25793514
1421632321368.00,-2.297973,-1.2044106,-0.15028511
1421632321369.00,-2.6411767,-1.8833572,-0.31122845
1421632321370.00,-2.6870081,-1.6307508,-0.8739973
1421632321370.00,-3.092031,-2.2233632,-1.8321965
1421632321384.00,-2.6081352,-2.5218015,-1.302469
1421632321404.00,-2.721115,-1.7533236,-0.67255175
1421632321424.00,-2.7413664,1.3088635,-0.640576
1421632321450.00,-2.182861,2.747761,-0.21743378
1421632321464.00,-0.9773849,-0.80045354,-0.7802026
1421632321484.00,-1.1074183,-1.8183403,-1.5039147
1421632321503.00,-0.6597614,-0.8793265,-1.2630327
1421632321525.00,-0.24940903,-1.6254215,-0.79832196
1421632321544.00,0.15987702,-2.533526,-0.55424243
1421632321564.00,0.64057547,-2.0155227,-0.25473854
1421632321585.00,1.2140027,-0.31122845,-0.026646258
1421632321603.00,2.3608575,1.7916936,0.081004575
1421632321624.00,3.0685818,2.5964103,0.27605477
1421632321644.00,2.3938987,1.5827869,0.89318186
1421632321735.00,-2.631584,0.17799637,0.3666523
1421632321736.00,-1.9366497,3.407522,-0.4092866
1421632321736.00,0.26752785,2.4621131,0.29950362
1421632321737.00,-1.016821,2.6155953,0.6949338
1421632321750.00,-0.72371215,3.4650779,0.89957696
1421632321763.00,-0.26433098,-0.4156819,0.53399044
1421632321783.00,0.4114179,0.72904116,1.6968328
1421632321803.00,0.34746662,1.8684349,1.7138864
1421632321823.00,1.0328082,0.53505623,1.3077977
1421632321843.00,3.1165447,-2.183927,0.963528
1421632321863.00,3.1016233,-0.5787568,0.8100457
1421632321883.00,2.641176,-0.14815351,0.7343704
1421632321903.00,2.7360365,-0.741832,0.3773108
1421632321924.00,3.26683,0.35279614,0.007460579
1421632321943.00,2.6187932,0.8590748,-0.25793594
1421632322032.00,1.9387808,0.088465154,-0.07993878
1421632322032.00,1.488992,0.30803028,-0.0831367
1421632322033.00,0.071411334,0.6704194,0.20890635
1421632322034.00,-0.6523003,-0.45618433,0.50308096
1421632322044.00,-1.223596,-0.3581262,0.6086002
1421632322064.00,-1.5103096,-0.3943649,0.33680812
1421632322090.00,-2.1178439,-1.2438475,-0.16307548
1421632322104.00,-2.5708303,-2.0666835,-0.3133603
1421632322125.00,-2.6305182,-1.813011,-0.7311733
1421632322149.00,-3.2327235,-1.9739544,-1.4900587
1421632322163.00,-2.7562883,-2.4898257,-1.372815
1421632322184.00,-2.7040617,-2.0006008,-0.66295904
1421632322204.00,-2.8671365,0.57555866,-0.71518576
1421632322223.00,-2.4354675,2.1221068,-0.35492826
1421632322244.00,-1.3344445,-0.38370612,-0.5084105
1421632322263.00,-1.3738809,-2.0421689,-1.2470449
1421632322283.00,-0.8164416,-1.2651643,-1.2331885
1421632322342.00,-0.4188793,-1.5582731,-0.8132436
1421632322343.00,0.10978243,-2.2947752,-0.6395102
1421632322343.00,0.6608264,-2.2862484,-0.4050234
1421632322363.00,1.1468544,-0.85800976,-0.09699259
1421632322383.00,1.9462416,1.1777638,0.052226186
1421632322403.00,2.6848757,2.3608575,0.4135495
1421632322425.00,2.7328389,2.129568,0.63098276
1421632322443.00,0.007460579,1.7330716,0.27179158
1421632322463.00,-2.7104568,3.6601286,-0.34213817
1421632322484.00,-0.60860074,2.478101,-0.087399885
1421632322503.00,-0.59474456,3.0867012,0.67361706
1421632322524.00,-0.7098565,3.1538496,0.7940577
1421632322544.00,-0.6032715,-0.029844182,0.4156811
1421632322564.00,0.46790782,1.0466644,1.6616596
1421632322583.00,0.4124837,2.5655007,2.2542725
1421632322603.00,1.0381378,0.5712952,1.837525
1421632322675.00,3.4373658,-2.6155963,1.1457886
1421632322676.00,2.8213043,-0.76208323,0.53292465
1421632322677.00,2.788263,-0.6256546,0.402891
1421632322691.00,2.8511486,-0.9358164,0.23981579
1421632322703.00,3.0493968,0.9944377,-0.081005104
1421632322723.00,2.454652,1.0178863,-0.16307548
1421632322743.00,1.7192156,-0.39649647,0.026645726
1421632322765.00,1.1745664,0.061818894,-0.034107372
1421632322783.00,0.012789832,0.29950362,0.28671354
1421632322803.00,-0.6533666,-0.80151933,0.6128634
1421632322824.00,-1.1830939,-0.22063118,0.530793
1421632322843.00,-1.471939,-0.42953807,0.13003337
1421632322863.00,-2.2841167,-1.7405331,-0.2728579
1421632322883.00,-2.609201,-2.3608582,-0.48283058
1421632322903.00,-2.6646254,-1.7757063,-1.047731
1421632322924.00,-2.9108367,-2.2745242,-1.465544
1421632322944.00,-2.8202393,-1.7671794,-0.6576298
1421632322996.00,-3.031278,-0.30483368,-0.778071
1421632322996.00,-2.7008643,2.1700702,-0.7343712
1421632323005.00,-1.8918841,1.5657334,-0.5275962
1421632323023.00,-1.202279,-2.9545364,-1.4325029
1421632323043.00,-1.2619668,-1.0498626,-1.295008
1421632323065.00,-0.80045354,-1.26623,-0.93155324
1421632323084.00,-0.36665285,-2.1444902,-0.7098565
1421632323105.00,0.3250841,-2.5974767,-0.58088845
1421632323124.00,0.96992326,-1.3717493,-0.24940903
1421632323143.00,1.6669892,0.59687567,-0.1417582
1421632323163.00,2.4802325,2.2169678,0.07460926
1421632323183.00,2.8351607,2.6134639,0.567032
1421632323204.00,0.91023546,0.81644076,0.40395707
1421632323223.00,-2.631584,2.6294515,-0.068214744
1421632323244.00,-1.2267936,2.861807,-0.280319
1421632323264.00,-0.14708772,2.2521408,0.75035787
1421632323335.00,-1.0466652,3.4458926,0.6022049
1421632323335.00,-0.6363128,-0.7791368,0.6032707
1421632323336.00,-0.21849959,0.33574232,1.0551913
1421632323346.00,0.7588848,2.384306,1.9302539
1421632323364.00,0.68640685,2.5516443,1.6978986
1421632323384.00,2.5804226,-0.82070476,1.1468544
1421632323403.00,3.0845697,-1.62329,0.9422112
1421632323427.00,2.7818682,-0.5148058,0.6277854
1421632323449.00,2.6870072,-1.6829774,0.7674114
1421632323463.00,3.2316568,-0.719449,0.095925994
1421632323483.00,3.0749772,1.567865,-0.28884566
1421632323503.00,1.9984683,1.1798956,-0.19398493
1421632323523.00,1.4122511,-0.006395315,0.023448335
1421632323543.00,0.6288512,0.63524646,0.23342101
1421632323564.00,-0.28245062,-0.046897735,0.5691636
1421632323583.00,-0.968858,-0.34853294,0.72158
1421632323645.00,-1.1585792,-0.34533557,0.4700394
1421632323646.00,-1.5955778,-0.8270998,-0.025580462
1421632323647.00,-2.1093175,-1.3408399,-0.3932991
