time_milisec,ax,ay,az
1421110373639.00,-0.9963281,3.7709582,9.328301
1421110373659.00,-0.88974977,3.683091,9.178014
1421110373678.00,-0.88166654,3.691773,9.337133
1421110373699.00,-0.8631052,3.648962,9.30974
1421110373719.00,-0.8852591,3.667224,9.161848
1421110373738.00,-0.73317534,3.4552648,9.133556
1421110373761.00,-0.7220984,3.628305,9.209299
1421110373778.00,-0.7500902,3.5742674,9.230106
1421110373801.00,-0.9422905,3.610941,9.28624
1421110373820.00,-0.8214917,3.6148329,9.3806925
1421110373840.00,-0.90307206,3.6678228,9.388327
1421110373859.00,-0.8174501,3.6092944,9.282048
1421110373880.00,-0.77673477,3.5705252,9.2046585
1421110373898.00,-0.8572673,3.676355,9.207354
1421110373918.00,-0.7949968,3.5606456,9.226513
1421110373937.00,-0.7764354,3.6465669,9.153016
1421110373960.00,-0.82463515,3.6091447,9.205856
1421110373979.00,-0.76505905,3.605702,9.309441
1421110373998.00,-0.87268525,3.6094441,9.3381815
1421110374020.00,-0.757874,3.6940184,9.288035
1421110374038.00,-0.8494835,3.652255,9.334888
1421110374058.00,-0.9627979,3.3852105,9.457483
1421110374078.00,-0.7924521,3.615282,9.278605
1421110374098.00,-0.63872176,3.3112643,9.568402
1421110374118.00,-0.92687255,3.8562808,9.246122
1421110374138.00,-0.8029303,3.5685792,9.249715
1421110374158.00,-0.9048683,3.454217,9.222023
1421110374180.00,-0.84604067,3.5088532,9.265582
1421110374198.00,-0.8452922,3.5958223,9.331894
1421110374218.00,-0.92178315,3.5842965,9.532777
1421110374238.00,-0.737666,3.5534606,9.345666
1421110374263.00,-0.71985304,3.5323544,9.322913
1421110374279.00,-0.8044272,3.5031652,9.399404
1421110374301.00,-0.78122544,3.628305,9.447005
1421110374320.00,-0.7021898,3.542234,9.414522
1421110374340.00,-0.73063064,3.5971696,9.216784
1421110374360.00,-0.83885556,3.5420842,9.145532
1421110374379.00,-0.8134085,3.478167,9.14134
1421110374398.00,-0.8298743,3.608546,9.254056
1421110374419.00,-0.669857,3.6131864,9.168284
1421110374438.00,-0.75173676,3.5314562,9.311237
1421110374458.00,-0.6044431,3.412753,9.190139
1421110374478.00,-0.6251001,3.5932777,9.232052
1421110374500.00,-0.628992,3.5901344,9.227561
1421110374518.00,-0.6816824,3.5823505,9.2118435
1421110374544.00,-0.7337741,3.594026,9.246422
1421110374568.00,-0.6779402,3.6193235,9.077573
1421110374578.00,-0.7143146,3.621569,9.082513
1421110374602.00,-0.62195665,3.6229162,9.225915
1421110374618.00,-0.68961596,3.713777,9.298663
1421110374638.00,-0.7060817,3.4593062,9.252858
1421110374660.00,-0.7129674,3.321443,9.263637
1421110374678.00,-0.64126647,3.489843,9.259146
1421110374699.00,-0.6367758,3.4188905,9.426348
1421110374733.00,-0.80727124,3.4844542,9.347312
