time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421715330670.00,57.6,32.5,49.4,46,48.5,49.7,48.8,34.8
1421715330674.00,32.3,39.6,49.4,35.4,49.9,38.2,50.3,33.3
1421715330679.00,57.6,43.1,51,11.6,39.9,53.1,38.1,30.2
1421715330728.00,54.1,16.9,24.2,47.6,47.1,63.2,39.6,28.6
1421715330761.00,92.8,53.9,36.7,84.1,47.1,51.4,47.3,34.8
1421715330763.00,25.7,36,101.2,60.1,27.2,54.7,48.8,34.8
1421715330799.00,54.1,112.3,46.2,47.6,44.2,56.4,33.6,33.3
1421715330836.00,47.3,36,47.8,50.7,66.1,41.4,47.3,34.8
1421715330840.00,57.6,39.6,64,23.3,52.8,51.4,48.8,5.9
1421715330856.00,52.4,53.9,46.2,49.1,44.2,25.2,48.8,11.9
1421715330881.00,55.8,41.3,46.2,97.3,57.2,51.4,50.3,30.2
1421715330898.00,55.8,53.9,47.8,0,45.6,51.4,51.9,37.9
1421715330935.00,25.7,44.9,47.8,49.1,48.5,51.4,10,30.2
1421715330986.00,55.8,0,49.4,50.7,60.1,26.8,50.3,34.8
1421715330993.00,52.4,20,47.8,84.1,45.6,51.4,27.6,5.9
1421715331048.00,54.1,56.5,47.8,23.3,45.6,105.3,62.8,5.9
1421715331054.00,55.8,49.4,49.4,124.5,78,53.1,39.6,31.7
1421715331094.00,66.2,54.7,24.2,53.8,48.5,53.1,45.7,33.3
1421715331129.00,40.6,51.1,92.6,49.1,48.5,28.4,17.3,34.8
1421715331138.00,55.8,65.5,24.2,47.6,90.2,76.9,39.6,66.7
1421715331207.00,54.1,51.1,47.8,49.1,44.2,51.4,101.6,47.4
1421715331215.00,55.8,49.4,47.8,50.7,48.5,105.3,41.2,33.3
1421715331247.00,91,60.1,24.2,60.1,48.5,53.1,69.1,36.4
1421715331251.00,38.9,33.7,47.8,97.3,63.1,25.2,61.2,34.8
1421715331278.00,54.1,51.1,46.2,23.3,44.2,76.9,75.5,30.2
1421715331325.00,54.1,51.1,47.8,72.8,48.5,51.4,44.2,53.8
1421715331331.00,57.6,31.9,51,50.7,49.9,51.4,48.8,7.4
1421715331369.00,54.1,89.4,60.8,23.3,60.1,53.1,47.3,34.8
1421715331384.00,55.8,45.9,24.2,49.1,90.2,53.1,48.8,30.2
1421715331436.00,54.1,52.9,47.8,49.1,27.2,49.7,50.3,53.8
1421715331441.00,54.1,51.1,47.8,49.1,91.8,53.1,39.6,31.7
1421715331490.00,66.2,51.1,47.8,46,45.6,53.1,128.8,31.7
1421715331495.00,40.6,51.1,0,50.7,49.9,64.9,27.6,37.9
1421715331514.00,55.8,52.9,24.2,47.6,66.1,76.9,39.6,66.7
1421715331539.00,52.4,65.5,47.8,49.1,48.5,38.2,45.7,53.8
1421715331573.00,54.1,51.1,47.8,49.1,47.1,54.7,128.8,30.2
1421715331607.00,54.1,52.9,47.8,52.2,44.2,51.4,45.7,107.1
1421715331643.00,38.9,35.4,47.8,97.3,48.5,54.7,24.7,1.5
1421715331683.00,52.4,47.6,43,23.3,45.6,91,73.9,30.2
1421715331695.00,52.4,49.4,49.4,49.1,48.5,51.4,45.7,34.8
1421715331699.00,50.7,49.4,46.2,47.6,51.4,105.3,45.7,34.8
