time_milisec,ax,ay,az
1421715330499.00,-1.683549,4.5050316,9.507329
1421715330504.00,-1.0044113,3.756139,10.274334
1421715330513.00,-0.24189697,3.2229478,10.068363
1421715330514.00,-1.0785072,3.7003052,9.551638
1421715330515.00,-1.4422508,4.3502536,9.016201
1421715330516.00,-1.1835887,4.9904723,8.902587
1421715330516.00,-0.8783734,3.8471498,8.840916
1421715330517.00,-0.3023712,2.4002585,8.787776
1421715330518.00,0.2559677,1.8556911,10.150542
1421715330519.00,-1.3169614,2.3022125,9.63202
1421715330541.00,-2.0618124,4.4239006,8.319999
1421715330544.00,-2.1640499,4.541406,7.9664335
1421715330545.00,-1.1948154,5.277426,9.568103
1421715330547.00,0.71162015,1.7997075,7.560777
1421715330606.00,-0.49337402,2.5906627,7.286997
1421715330606.00,-0.025596771,4.8214736,10.193203
1421715330607.00,-1.7118402,5.0192127,9.6107645
1421715330642.00,-1.6351995,3.9498363,8.757539
1421715330643.00,-1.1654763,4.1796083,8.861572
1421715330817.00,-0.13427079,3.8119729,8.928333
1421715330817.00,0.28874955,3.665278,9.173674
1421715330819.00,-0.39727387,3.8751416,9.169033
1421715330835.00,-0.63333297,3.6709661,9.342373
1421715330836.00,-0.497715,3.0563443,9.345516
1421715330837.00,-0.7577243,3.282075,9.4788885
1421715330839.00,-0.29937744,2.9437783,11.041788
1421715330840.00,-0.38978943,3.2653098,9.95924
1421715330842.00,-0.7677534,2.8967762,9.471105
1421715330856.00,-1.2930112,3.6872823,8.430019
1421715330880.00,-0.74544984,4.137696,9.129664
1421715330983.00,-0.002694397,3.6881804,9.365873
1421715330984.00,-0.3305127,3.4658926,8.778046
1421715330984.00,-1.9083815,3.155139,8.162826
1421715330985.00,-1.1514057,2.762206,8.445887
1421715330987.00,-0.041763153,2.6375153,10.864108
1421715330988.00,-0.3941304,3.1998959,11.702515
1421715331021.00,-0.034129027,3.274291,8.874596
1421715331025.00,0.51747394,3.92409,7.5303903
1421715331148.00,-0.010478211,4.0324645,11.528726
1421715331149.00,-0.9566606,3.7410204,11.315269
1421715331150.00,-0.89394104,3.4949322,10.569671
1421715331151.00,-1.3418097,3.5281632,10.120305
1421715331151.00,-0.818947,2.996319,9.595496
1421715331153.00,-0.7415579,3.3922458,8.991652
1421715331184.00,-0.2188449,3.4362543,9.069191
1421715331186.00,-0.33605117,3.342549,8.799003
1421715331222.00,-0.49337402,3.285368,8.866213
1421715331225.00,-0.38559815,3.3880546,9.3911705
1421715331243.00,0.059426423,3.3450937,9.306597
1421715331352.00,1.1105406,3.5091527,8.573721
1421715331353.00,0.69635195,3.7351828,8.309969
1421715331354.00,0.40266266,3.5512152,8.366102
1421715331355.00,-0.104632415,3.146906,9.638307
1421715331355.00,0.07634125,2.9412336,9.646989
1421715331379.00,0.80772036,3.4874477,9.285491
1421715331383.00,0.95441526,3.5284624,9.400452
1421715331403.00,0.5664221,3.5444791,9.34851
1421715331429.00,0.92582476,3.3983831,9.75716
1421715331443.00,0.57899594,3.1234047,9.965227
1421715331463.00,0.19938537,2.9927266,10.2072735
1421715331483.00,0.66506696,3.4232314,9.702972
1421715331503.00,0.818947,3.5465748,8.932824
1421715331526.00,0.81954575,3.3163536,8.952284
1421715331543.00,0.5149292,2.9768596,9.541009
1421715331660.00,0.46897477,3.0509555,9.897418
1421715331661.00,0.24384293,3.1193633,9.52634
1421715331664.00,0.26794282,3.204686,8.13648
1421715331665.00,0.58468413,3.1120286,7.521409
1421715331665.00,0.6427634,3.0922697,8.04487
1421715331666.00,1.773063,1.6486716,11.535611
1421715331697.00,0.38125718,2.4486082,10.9278755
1421715331703.00,-0.47286665,2.7351122,10.294692
1421715331732.00,-0.7557784,3.0576916,10.184521
1421715331745.00,0.021106109,3.1413674,9.717492
1421715331763.00,1.2263997,3.1916628,8.6716175
1421715331786.00,1.6751665,3.432512,8.493937
1421715331804.00,1.8392253,3.7931123,7.8724294
1421715331823.00,1.8184186,3.8814285,6.682554
1421715331842.00,1.6143929,3.7685633,6.9145713
1421715331866.00,1.8529967,3.85194,4.889582
1421715331984.00,2.839595,4.390969,4.3080416
1421715331985.00,2.584675,5.4971685,4.2767563
1421715331986.00,3.3569193,5.1692004,4.935237
1421715331993.00,3.7158728,4.8653326,6.4220953
1421715331994.00,3.5579512,5.079986,7.060817
1421715331995.00,3.5290613,4.896917,8.28093
1421715332025.00,3.3395553,4.5050316,10.000255
1421715332026.00,3.22669,4.113147,10.921887
1421715332045.00,2.8731253,3.6326458,11.210937
1421715332074.00,2.5291407,3.352728,11.001372
1421715332086.00,2.3023622,3.1244526,9.926907
1421715332136.00,2.1189935,2.9759614,9.751022
1421715332137.00,2.37077,2.5987458,9.999805
1421715332144.00,2.3857388,2.4450157,9.933643
1421715332166.00,2.7065217,1.4988332,9.649384
1421715332183.00,2.9359946,0.7445517,8.736432
1421715332203.00,3.7443137,0.352966,7.149882
1421715332348.00,4.1498203,0.9077124,7.0533323
1421715332349.00,3.4835558,0.9927356,7.3884854
1421715332350.00,3.8217027,0.8238867,7.807464
1421715332351.00,4.6033773,0.76670563,6.993158
1421715332353.00,5.0365763,0.45191026,6.574628
1421715332354.00,4.1366477,1.017584,6.1962147
1421715332355.00,2.9774582,0.72075117,6.3015957
1421715332371.00,3.155139,0.44083327,6.4673014
1421715332732.00,4.3420205,0.8273296,5.928721
1421715332733.00,4.1598496,0.852627,6.293662
1421715332734.00,2.728077,0.38290375,6.6964746
1421715332735.00,3.7464094,-0.55803955,6.786587
1421715332737.00,6.1305017,-0.7969428,6.3785357
1421715332741.00,7.3534584,-1.059347,7.4293504
1421715332745.00,8.260273,-1.38492,8.618628
1421715332745.00,10.003248,-1.2319381,7.9573026
1421715332746.00,11.438912,-0.9780661,5.846093
1421715332747.00,11.981085,-1.3139676,5.2855086
1421715332748.00,11.38248,-1.3837225,5.718259
1421715332749.00,11.133099,-1.4639556,5.331613
1421715332802.00,11.215278,-1.3220508,4.3391767
1421715332803.00,10.400971,-2.601141,5.050198
1421715332817.00,9.515113,-2.658771,4.7101054
1421715332818.00,8.631351,-3.3971856,4.525539
1421715332819.00,8.105195,-3.2347732,4.9744554
1421715332958.00,8.504864,-3.143014,5.356611
1421715332959.00,8.779842,-3.1496003,4.763694
1421715332962.00,8.81472,-3.1687605,3.8151164
1421715332964.00,8.512348,-3.4223332,2.5975485
1421715332965.00,8.129146,-3.830684,1.5208374
1421715332966.00,8.023465,-4.004323,1.8438656
1421715332967.00,7.592661,-3.2039373,2.834805
1421715332969.00,7.18416,-2.8815079,2.9380903
1421715332994.00,7.013815,-2.3158343,2.1369562
1421715333006.00,7.7094183,-2.1561162,2.3960674
1421715333057.00,7.927814,-2.088457,2.2483246
1421715333057.00,8.074808,-2.2817051,2.5797355
1421715333156.00,8.470137,-2.4041505,3.565735
1421715333160.00,7.8146496,-1.7094452,4.9418235
1421715333161.00,8.960517,-1.8923649,3.8218524
1421715333165.00,9.631122,-2.9377909,2.642006
1421715333166.00,8.811875,-2.695295,3.0725107
1421715333172.00,8.395292,-2.6211991,5.178182
1421715333245.00,8.910371,-2.696792,7.1085677
1421715333246.00,8.960815,-2.5839267,6.0131454
1421715333247.00,8.126152,-2.376907,5.5119877
1421715333248.00,7.4893756,-2.8671377,6.037096
1421715333271.00,8.236772,-3.1501992,5.665119
1421715333336.00,8.513696,-2.9331505,5.0888176
1421715333338.00,8.360115,-2.2951772,5.2654505
1421715333338.00,8.789272,-3.0740075,5.495971
1421715333350.00,9.04075,-3.9857616,4.457281
1421715333363.00,9.316177,-4.441863,2.0116668
1421715333384.00,10.018816,-3.9353166,0.13906083
1421715333403.00,10.080338,-3.69791,-0.05478607
1421715333424.00,9.657617,-3.4672399,0.52825147
1421715333444.00,9.340127,-3.924988,1.493594
1421715333464.00,8.570278,-3.2379167,1.8212627
1421715333485.00,8.51624,-3.838917,2.6747878
1421715333503.00,7.642358,-3.5838473,3.2639625
1421715333578.00,8.432565,-2.982398,5.450765
1421715333579.00,10.178534,-1.669628,3.7749999
1421715333581.00,10.423874,-3.1341825,2.8473787
1421715333585.00,10.1468,-3.3867073,0.86729646
1421715333604.00,8.175549,-1.0611434,-1.1659255
1421715333623.00,9.072783,-2.5499473,-1.8600321
1421715333643.00,8.213719,-2.45729,0.26105714
1421715333664.00,6.364465,-1.5256275,0.52855086
1421715333683.00,6.610254,-2.0410056,-0.524659
1421715333704.00,7.317533,-2.2135968,-0.46957353
1421715333723.00,6.955885,-2.7692413,0.5173242
1421715333743.00,6.6997676,-3.7953575,0.5984555
1421715333763.00,5.7357726,-2.7556198,-0.064815216
1421715333783.00,5.9089622,-2.0678,-2.381847
1421715333803.00,5.5119877,-1.5218853,-3.9815702
