time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421375131052.00,23.6,14.1,28.5,25.7,36.3,51.7,47.8,29.5
1421375131094.00,30,19.4,35,25.7,33.4,65.8,28.9,29.5
1421375131113.00,49.7,7,30.1,3,37.8,60.5,60.8,27.9
1421375131136.00,63.2,14.1,28.5,28.8,67.3,48.3,36.7,10.7
1421375131164.00,41.4,56.1,23.6,31.9,42.1,46.6,33.6,27.9
1421375131246.00,43.1,7,14.1,19.5,79.5,71.1,24.2,31.1
1421375131453.00,43.1,15.8,33.4,67,40.6,53.5,35.1,23.2
1421375131460.00,64.9,0,38.3,25.7,42.1,53.5,35.1,34.3
1421375131466.00,10.9,17.4,35,25.7,39.2,65.8,32,27.9
1421375131471.00,44.7,24.5,31.7,15,37.8,51.7,74,34.3
1421375131478.00,36.5,28.1,10.9,36.5,42.1,41.4,30.5,16.9
1421375131591.00,44.7,21,33.4,27.2,43.5,44.8,32,57.1
1421375131662.00,43.1,21,14.1,22.6,73.4,62.2,9,32.7
1421375131668.00,41.4,19.2,28.5,25.7,33.4,38,36.7,34.3
1421375131673.00,61.5,0,33.4,25.7,40.6,51.7,35.1,37.5
1421375131678.00,7.8,19.1,35,25.7,42.1,76.5,24.2,23.2
1421375131683.00,36.5,22.6,36.6,3,36.3,46.6,36.7,35.9
1421375131796.00,61.5,24.4,28.5,33.4,45,53.5,33.6,16.9
1421375131802.00,44.7,17.3,31.7,27.2,42.1,50,32,20.1
1421375131869.00,38.2,22.6,6.2,25.7,67.3,60.5,12,42.4
1421375131943.00,38.2,22.6,28.5,33.4,55.3,17.9,25.8,47.3
1421375131952.00,59.8,0,35,24.1,43.5,39.7,33.6,32.7
1421375131958.00,14.1,28,41.6,25.7,39.2,74.7,36.7,24.8
1421375131965.00,49.7,20.9,35,8.9,40.6,50,27.3,32.7
1421375131970.00,70,20.9,28.5,25.7,45,51.7,28.9,26.4
1421375132017.00,49.7,0,28.5,21.1,79.5,46.6,62.4,31.1
1421375132021.00,49.7,41.3,12.5,15,79.5,55.2,6,34.3
1421375132024.00,34.9,41.3,41.6,22.6,43.5,4.8,24.2,34.3
1421375132030.00,43.1,20.4,36.6,27.2,42.1,51.7,33.6,39.1
