time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421631096319.00,31.6,58.7,54.8,50.7,78,43.1,67,6
1421631096361.00,49.7,39.7,59.6,47.6,84.1,43.1,65.5,32.3
1421631096365.00,38.2,53.5,56.4,47.6,47.1,44.7,65.5,30.7
1421631096397.00,53.1,58.7,48.5,35.4,49.9,26.8,67,61.4
1421631096432.00,25.2,57,42.2,68,44.2,25.2,67,68
1421631096439.00,18.8,60.5,54.8,52.2,48.5,46.4,65.5,18.3
1421631096472.00,76.9,80.1,36,64.8,48.5,43.1,65.5,32.3
1421631096515.00,12.5,55.2,54.8,60.1,54.3,25.2,68.5,30.7
1421631096551.00,25.2,64,36,32.3,49.9,89.2,65.5,32.3
1421631096575.00,48.1,55.2,54.8,49.1,49.9,15.6,62.4,68
1421631096584.00,15.6,65.8,54.8,50.7,48.5,44.7,65.5,18.3
1421631096608.00,48.1,53.5,79.1,50.7,54.3,44.7,65.5,32.3
1421631096645.00,25.2,41.4,54.8,92.3,58.7,12.5,73.2,32.3
1421631096667.00,51.4,72.9,48.5,23.3,48.5,105.3,63.9,32.3
1421631096710.00,48.1,55.2,54.8,52.2,48.5,25.2,62.4,54.8
1421631096754.00,46.4,55.2,53.2,50.7,48.5,105.3,63.9,30.7
1421631096759.00,48.1,80.1,61.2,29.3,54.3,44.7,65.5,30.7
1421631096766.00,38.2,27.9,56.4,35.4,51.4,49.7,67,30.7
1421631096794.00,70,57,56.4,23.3,45.6,49.7,87.3,32.3
1421631096819.00,46.4,55.2,54.8,52.2,49.9,38.2,65.5,41.9
1421631096854.00,76.9,55.2,46.9,53.8,48.5,44.7,65.5,18.3
1421631096890.00,46.4,80.1,69.3,23.3,60.1,44.7,65.5,54.8
1421631096915.00,44.7,26.2,53.2,52.2,48.5,30,45.8,0
1421631096964.00,70,55.2,56.4,23.3,47.1,91,79.4,12.1
1421631096989.00,49.7,55.2,54.8,52.2,49.9,33.3,63.9,35.3
1421631096995.00,48.1,80.1,54.8,50.7,49.9,44.7,65.5,4.5
1421631097047.00,44.7,80.1,84.1,47.6,72,44.7,65.5,64.4
1421631097082.00,48.1,39.7,51.7,71.2,45.6,44.7,57.8,21.3
1421631097087.00,105.3,80.1,54.8,47.6,45.6,49.7,54.8,38.5
1421631097091.00,46.4,44.8,54.8,52.2,66.1,38.2,63.9,35.3
1421631097122.00,75.2,32.9,72.6,50.7,48.5,73.5,68.5,21.3
1421631097165.00,43.1,80.1,82.4,47.6,88.7,43.1,65.5,35.3
1421631097197.00,48.1,46.6,51.7,58.5,38.5,44.7,63.9,21.3
1421631097204.00,46.4,55.2,54.8,35.4,47.1,44.7,45.8,35.3
1421631097236.00,48.1,55.2,59.6,55.4,52.8,25.2,57.8,38.5
1421631097271.00,73.5,53.5,85.8,52.2,48.5,44.7,65.5,21.3
1421631097309.00,44.7,65.8,48.5,52.2,44.2,25.2,65.5,21.3
1421631097313.00,46.4,44.8,53.2,97.3,73.5,15.6,71.6,35.3
1421631097348.00,46.4,76.5,54.8,11.6,42.8,44.7,70.1,38.5
1421631097386.00,15.6,60.5,54.8,52.2,51.4,25.2,51.8,35.3
1421631097398.00,39.8,55.2,48.5,47.6,49.9,44.7,65.5,21.3
1421631097447.00,44.7,80.1,77.5,23.3,55.8,44.7,65.5,51.3
1421631097466.00,44.7,26.2,53.2,52.2,32.8,46.4,54.8,36.9
1421631097491.00,46.4,55.2,54.8,23.3,39.9,44.7,82.6,40.1
1421631097526.00,38.2,26.2,54.8,29.3,58.7,25.2,45.8,35.3
1421631097552.00,70,29.6,59.6,52.2,49.9,56.4,65.5,35.3
1421631097589.00,49.7,57,36,52.2,48.5,44.7,65.5,35.3
1421631097593.00,49.7,26.2,48.5,52.2,55.8,44.7,65.5,30.6
1421631097612.00,46.4,72.9,58,47.6,16.2,43.1,119.8,54.5
1421631097647.00,44.7,53.5,54.8,47.6,66.1,38.2,34.1,33.7
1421631097682.00,26.8,64,54.8,84.1,49.9,44.7,65.5,33.7
1421631097692.00,41.4,57,48.5,50.7,49.9,41.4,65.5,35.3
1421631097744.00,49.7,39.7,37.6,50.7,28.6,44.7,93.7,35.3
1421631097779.00,46.4,65.8,58,53.8,21.7,41.4,93.7,64.4
1421631097817.00,43.1,57,53.2,52.2,49.9,44.7,45.8,33.7
1421631097820.00,51.4,58.7,36,84.1,48.5,43.1,65.5,35.3
1421631097824.00,36.5,57,87.4,52.2,49.9,38.2,60.9,71
1421631097877.00,48.1,53.5,23.8,50.7,90.2,61.5,34.1,48.1
1421631097884.00,46.4,55.2,56.4,50.7,21.7,41.4,93.7,62.7
1421631097919.00,34.9,57,54.8,52.2,57.2,48.1,28.3,30.6
1421631097954.00,36.5,53.5,85.8,50.7,48.5,44.7,67,32.2
1421631097991.00,25.2,55.2,97.5,50.7,48.5,26.8,50.3,33.7
1421631098020.00,46.4,53.5,36,49.1,55.8,48.1,62.4,35.3
1421631098042.00,46.4,55.2,54.8,50.7,44.2,41.4,68.5,44.9
1421631098075.00,83.9,55.2,54.8,71.2,51.4,46.4,0,33.7
1421631098110.00,96.3,65.8,23.8,60.1,49.9,44.7,67,35.3
1421631098114.00,18.8,53.5,85.8,80.9,44.2,68.3,65.5,33.7
1421631098127.00,46.4,53.5,36,47.6,78,41.4,67,3
1421631098170.00,44.7,55.2,56.4,124.5,44.2,41.4,68.5,27.5
1421631098181.00,46.4,43.1,45.4,49.1,90.2,39.8,65.5,33.7
1421631098217.00,51.4,58.7,59.6,52.2,49.9,44.7,65.5,33.7
1421631098259.00,25.2,51.7,72.6,77.6,44.2,76.9,65.5,33.7
1421631098280.00,105.3,53.5,48.5,47.6,54.3,34.9,65.5,33.7
1421631098326.00,48.1,55.2,54.8,52.2,0,44.7,68.5,12.1
1421631098333.00,25.2,69.3,54.8,50.7,48.5,44.7,34.1,30.6
1421631098359.00,76.9,58.7,54.8,23.3,57.2,44.7,65.5,33.7
1421631098415.00,38.2,53.5,72.6,47.6,48.5,41.4,45.8,35.3
1421631098424.00,49.7,80.1,48.5,49.1,51.4,28.4,65.5,35.3
1421631098430.00,25.2,80.1,45.4,52.2,21.7,43.1,67,21.3
1421631098472.00,38.2,80.1,54.8,50.7,72,44.7,57.8,21.3
1421631098494.00,96.3,65.8,42.2,53.8,49.9,44.7,67,36.9
1421631098522.00,38.2,55.2,56.4,39.9,51.4,49.7,67,33.7
1421631098567.00,49.7,51.7,54.8,50.7,54.3,25.2,65.5,35.3
1421631098595.00,12.5,57,59.6,47.6,49.9,39.8,67,33.7
1421631098671.00,48.1,80.1,54.8,50.7,51.4,44.7,57.8,9
1421631098779.00,49.7,51.7,56.4,71.2,49.9,44.7,65.5,36.9
1421631098784.00,0,55.2,54.8,29.3,51.4,36.5,67,33.7
1421631098809.00,70,57,36,41.4,49.9,78.7,73.2,9
1421631098815.00,46.4,55.2,54.8,52.2,21.7,28.4,63.9,19.7
1421631098819.00,46.4,53.5,48.5,52.2,49.9,43.1,70.1,9
1421631098833.00,48.1,34.6,54.8,46,49.9,43.1,67,38.5
1421631098902.00,12.5,53.5,54.8,47.6,51.4,31.6,68.5,33.7
1421631098919.00,48.1,55.2,36,39.9,51.4,30,63.9,64.4
1421631098926.00,38.2,57,36,63.2,44.2,18.8,65.5,84.5
1421631098934.00,46.4,55.2,54.8,53.8,67.5,75.2,63.9,21.3
1421631098939.00,48.1,39.7,54.8,52.2,48.5,43.1,67,35.3
1421631098959.00,12.5,48.3,56.4,72.8,49.9,44.7,60.9,30.6
1421631098977.00,46.4,55.2,36,30.8,49.9,89.2,93.7,33.7
1421631098998.00,44.7,58.7,54.8,50.7,55.8,12.5,63.9,71
1421631099022.00,96.3,55.2,54.8,52.2,48.5,78.7,65.5,21.3
1421631099075.00,48.1,67.5,53.2,52.2,45.6,41.4,63.9,106.9
1421631099095.00,38.2,39.7,56.4,92.3,60.1,12.5,73.2,35.3
1421631099116.00,46.4,58.7,59.6,23.3,47.1,76.9,93.7,21.3
1421631099158.00,48.1,55.2,54.8,52.2,49.9,25.2,63.9,57.8
1421631099170.00,46.4,55.2,53.2,50.7,49.9,44.7,119.8,21.3
1421631099184.00,48.1,89.2,54.8,52.2,47.1,34.9,63.9,32.2
1421631099197.00,58.1,26.2,56.4,97.3,48.5,44.7,42.9,4.5
1421631099218.00,46.4,53.5,54.8,29.3,47.1,76.9,93.7,21.3
1421631099249.00,49.7,55.2,56.4,61.6,48.5,6.2,63.9,35.3
1421631099306.00,53.1,29.6,59.6,52.2,51.4,59.8,65.5,0
1421631099330.00,48.1,80.1,70.9,23.3,60.1,43.1,65.5,61.6
1421631099335.00,49.7,26.2,53.2,72.8,54.3,36.5,67,60.1
1421631099364.00,105.3,80.1,56.4,47.6,48.5,49.7,60.9,61.6
1421631099399.00,49.7,57,54.8,52.2,49.9,34.9,63.9,97.3
1421631099441.00,49.7,57,36,32.3,49.9,49.7,68.5,50.7
1421631099445.00,49.7,80.1,84.1,47.6,70.5,43.1,65.5,60.1
1421631099480.00,49.7,39.7,53.2,92.3,55.8,31.6,68.5,61.6
1421631099515.00,46.4,134.6,53.2,50.7,47.1,43.1,53.3,60.1
1421631099551.00,48.1,57,56.4,52.2,48.5,20.4,67,90.7
1421631099555.00,76.9,26.2,72.6,50.7,48.5,44.7,63.9,23.3
1421631099588.00,46.4,80.1,59.6,41.4,51.4,43.1,67,69.6
1421631099592.00,49.7,46.6,51.7,58.5,39.9,39.8,63.9,53.8
1421631099628.00,49.7,55.2,53.2,35.4,49.9,44.7,45.8,61.6
1421631099657.00,66.6,55.2,54.8,77.6,48.5,25.2,56.3,60.1
1421631099711.00,58.1,57,113,23.3,60.1,43.1,65.5,23.3
1421631099715.00,44.7,80.1,59.6,50.7,78,44.7,65.5,64.8
1421631099750.00,46.4,41.4,51.7,84.1,78,12.5,74.7,60.1
1421631099774.00,49.7,46.6,56.4,23.3,47.1,44.7,51.8,61.6
1421631099809.00,49.7,55.2,54.8,58.5,52.8,38.2,51.8,60.1
1421631099837.00,38.2,53.5,48.5,47.6,48.5,44.7,48.8,61.6
1421631099841.00,46.4,80.1,75.8,23.3,54.3,44.7,67,61.6
1421631099876.00,49.7,26.2,51.7,53.8,44.2,46.4,51.8,61.6
1421631099911.00,48.1,80.1,56.4,47.6,35.7,43.1,47.3,60.1
1421631099947.00,38.2,26.2,56.4,29.3,58.7,25.2,45.8,60.1
1421631099971.00,28.4,53.5,54.8,47.6,49.9,43.1,51.8,60.1
1421631100011.00,46.4,57,36,52.2,39.9,44.7,65.5,61.6
1421631100047.00,44.7,26.2,50.1,52.2,55.8,48.1,45.8,63.2
1421631100056.00,48.1,55.2,58,47.6,34.2,49.7,45.8,61.6
1421631100062.00,44.7,53.5,54.8,47.6,66.1,38.2,45.8,58.5
1421631100105.00,43.1,55.2,59.6,50.7,78,43.1,65.5,60.1
1421631100140.00,43.1,57,48.5,50.7,51.4,41.4,65.5,60.1
1421631100146.00,46.4,26.2,42.2,52.2,6.7,41.4,63.9,68
1421631100179.00,46.4,53.5,53.2,47.6,27.2,41.4,45.8,60.1
1421631100204.00,43.1,55.2,54.8,52.2,49.9,43.1,51.8,55.4
1421631100239.00,51.4,55.2,54.8,49.1,48.5,105.3,68.5,60.1
1421631100263.00,38.2,55.2,74.2,50.7,49.9,38.2,60.9,97.3
1421631100302.00,46.4,53.5,36,49.1,66.1,43.1,65.5,47.6
1421631100324.00,46.4,58.7,48.5,50.7,32.8,39.8,93.7,56.9
1421631100362.00,38.2,57,54.8,52.2,47.1,43.1,57.8,56.9
1421631100397.00,78.7,62.2,29.9,55.4,49.9,44.7,65.5,60.1
1421631100402.00,25.2,55.2,36,52.2,66.1,44.7,65.5,60.1
1421631100436.00,46.4,53.5,36,49.1,55.8,48.1,62.4,61.6
1421631100445.00,49.7,60.5,87.4,50.7,44.2,43.1,68.5,56.9
1421631100481.00,25.2,64,54.8,52.2,49.9,46.4,54.8,60.1
1421631100504.00,91,71.1,23.8,60.1,48.5,48.1,67,61.6
1421631100539.00,25.2,55.2,85.8,50.7,48.5,25.2,34.1,61.6
1421631100583.00,76.9,58.7,42.2,50.7,66.1,48.1,67,47.6
1421631100593.00,39.8,58.7,56.4,55.4,44.2,56.4,71.6,50.7
1421631100600.00,48.1,67.5,45.4,58.5,51.4,64.9,45.8,68
1421631100638.00,105.3,80.1,48.5,84.1,54.3,70,76.3,74.4
1421631100671.00,51.4,65.8,104.3,74.4,44.2,82.2,81,77.6
1421631100709.00,64.9,72.9,67.7,69.6,90.2,101.7,63.9,84.1
1421631100736.00,56.4,74.7,80.8,97.3,49.9,87.4,87.3,66.4
1421631100760.00,51.4,87.3,80.8,76,58.7,91,51.8,80.9
1421631100797.00,91,102.1,80.8,50.7,63.1,91,88.9,85.8
1421631100827.00,51.4,69.3,85.8,84.1,58.7,105.3,87.3,87.4
1421631100838.00,63.2,74.7,36,74.4,90.2,105.3,53.3,97.3
1421631100879.00,59.8,71.1,79.1,74.4,24.5,85.7,85.7,85.8
1421631100882.00,58.1,53.5,48.5,74.4,57.2,91,73.2,85.8
1421631100919.00,76.9,60.5,77.5,72.8,44.2,85.7,70.1,110.8
1421631100954.00,46.4,67.5,79.1,60.1,57.2,89.2,88.9,112.5
1421631100965.00,56.4,69.3,48.5,74.4,58.7,78.7,90.5,124.5
