time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421109341425.00,52.4,47.3,25.2,56.3,20.7,49.4,57.8,41.4
1421109341463.00,52.4,50.9,28.4,28.3,30.6,74,68.5,23.3
1421109341472.00,52.4,50.9,26.8,56.3,36.3,24.2,45.8,46
1421109341482.00,47.3,50.9,12.5,22.5,36.3,30.5,65.5,23.3
1421109341543.00,47.3,60.1,23.6,56.3,55.3,54.3,57.8,46
1421109341549.00,50.7,36.5,25.2,93.7,64.3,24.2,68.5,46
1421109341571.00,50.7,56.4,33.3,22.5,24.9,54.3,82.6,46
1421109341594.00,85.6,50.9,26.8,68.5,36.3,55.9,34.1,46
1421109341621.00,52.4,47.3,25.2,45.8,34.9,54.3,62.4,32.3
1421109341667.00,49,52.7,7.8,54.8,34.9,49.4,59.4,46
1421109341692.00,45.6,50.9,25.2,57.8,22.1,54.3,59.4,46
1421109341697.00,54.1,32.9,31.6,22.5,24.9,54.3,88.9,46
1421109341729.00,38.9,47.3,28.4,34.1,43.5,36.7,35.5,46
1421109341770.00,37.3,52.7,23.6,57.8,33.4,54.3,59.4,44.5
1421109341790.00,49,50.9,6.2,56.3,33.4,52.7,57.8,112.5
1421109341817.00,52.4,47.3,18.8,56.3,56.8,60.8,37,49.1
1421109341844.00,73.2,50.9,26.8,45.8,5.4,54.3,119.8,68
1421109341869.00,64.5,50.9,26.8,56.3,34.9,52.7,45.8,43
1421109341925.00,32.3,47.3,30,56.3,34.9,52.7,76.3,46
1421109341935.00,47.3,52.7,25.2,56.3,34.9,52.7,57.8,47.6
1421109341952.00,57.6,47.3,15.6,56.3,68.8,54.3,59.4,36.9
1421109341959.00,50.7,52.7,31.6,60.9,10.9,51,93.7,71.2
1421109342009.00,50.7,52.7,26.8,57.8,36.3,54.3,51.8,52.2
1421109342023.00,45.6,47.3,26.8,54.8,36.3,51,128.2,44.5
1421109342068.00,40.6,50.9,51.4,62.4,10.9,57.5,59.4,46
1421109342094.00,64.5,47.3,0,56.3,79.5,74,34.1,61.6
1421109342131.00,50.7,50.9,26.8,57.8,10.9,51,68.5,71.2
1421109342155.00,38.9,52.7,26.8,57.8,33.4,52.7,51.8,44.5
1421109342158.00,73.2,54.6,3.1,59.4,34.9,54.3,57.8,46
1421109342190.00,32.3,49.1,68.3,56.3,34.9,39.9,47.3,47.6
1421109342215.00,49,47.3,0,53.3,67.3,74,57.8,77.6
1421109342250.00,50.7,107.8,59.8,57.8,33.4,52.7,59.4,46
1421109342290.00,50.7,47.3,25.2,119.8,32,54.3,51.8,43
1421109342314.00,91,49.1,28.4,53.3,19.3,54.3,59.4,46
1421109342338.00,19.2,49.1,25.2,59.4,32,54.3,57.8,46
