time_millisec,ax,ay,az
1421714484504.00,2.60159,7.2048173,5.0846267
1421714484522.00,2.4505541,7.243587,5.2182984
1421714484542.00,3.2660582,5.6770945,7.2519693
1421714484563.00,3.156037,4.441863,9.373208
1421714484583.00,2.4776478,5.392087,10.0996475
1421714484602.00,1.4572197,6.115832,9.360934
1421714484622.00,1.11563,6.0074573,9.266331
1421714484664.00,1.8414706,5.4982166,10.259515
1421714484665.00,2.8027716,5.3923864,12.260405
1421714484699.00,3.610492,5.401068,13.312118
1421714484709.00,4.737049,5.2721863,13.989459
1421714484754.00,3.1846275,4.2150846,12.001143
1421714484756.00,1.0359956,2.8473787,10.293195
1421714484803.00,1.1865824,4.50578,10.722952
1421714484803.00,1.8673668,6.118676,10.591974
1421714484804.00,1.8178198,6.1080484,9.696686
1421714484826.00,0.92118436,4.671635,8.730744
1421714484889.00,0.44996428,4.76549,8.235873
1421714484890.00,0.3477269,5.6817346,8.036039
1421714484891.00,0.015118561,5.8240886,7.221433
1421714484906.00,0.6962022,6.0064096,5.7237973
1421714484947.00,0.88286406,6.023474,6.0977197
1421714484950.00,1.2395723,5.373975,7.0006423
1421714484983.00,1.2650194,4.4906616,7.2633457
1421714484984.00,1.4317726,3.554658,8.096214
1421714485006.00,1.6759149,2.1218376,8.844956
1421714485033.00,2.6276357,1.1539503,9.705517
1421714485052.00,3.5655854,0.84858537,10.522818
1421714485063.00,2.6997857,1.9124231,7.9444294
1421714485083.00,2.1790187,2.5676107,7.043453
1421714485108.00,1.9847227,1.6136444,7.7902503
1421714485129.00,2.1269271,0.6391708,8.331824
1421714485143.00,2.1330643,0.7884105,7.6951976
1421714485162.00,2.6060805,1.2121793,6.986122
1421714485186.00,2.2499712,1.3790822,6.973099
1421714485221.00,2.3249652,1.2698094,7.7275305
1421714485224.00,2.493365,1.3828244,7.4756045
1421714485251.00,2.5486002,1.5036232,7.188052
1421714485269.00,2.384242,1.0972183,7.423363
1421714485296.00,2.74095,1.0523117,8.646021
1421714485306.00,3.27489,0.50744474,8.426427
1421714485323.00,3.509901,0.3302133,7.858658
1421714485343.00,2.8163934,0.6078859,7.556287
1421714485366.00,2.7433453,0.7735913,8.478668
1421714485383.00,2.5938063,0.9605525,8.978779
1421714485423.00,2.1362078,0.102836154,9.185798
1421714485425.00,1.5588584,0.41733214,9.170979
1421714485455.00,0.9298663,1.0129436,8.147707
1421714485470.00,0.27707383,0.96399534,9.1886425
1421714485483.00,-1.1008109,-0.26914033,10.6552925
1421714485503.00,-1.4934443,1.0383906,10.366543
1421714485523.00,-1.3626164,0.4061055,11.498488
1421714485543.00,-0.4656816,-0.28740233,12.246782
1421714485572.00,-0.4739145,-0.3001259,10.88237
1421714485585.00,-0.057929534,-1.3431569,10.898686
1421714485603.00,-0.18681152,-2.1748273,11.002121
1421714485623.00,-0.7955955,-1.8256036,11.401191
1421714485643.00,-1.1061996,-1.0092014,12.283157
1421714485663.00,-1.0850935,-0.77808195,12.744198
1421714485686.00,-0.7773335,0.101339266,11.90205
1421714485713.00,-0.6033952,0.5721103,10.700947
1421714485723.00,-0.81445634,0.9859996,10.207423
1421714485744.00,-0.41748184,0.8361612,10.754236
1421714485762.00,0.2481839,1.4346167,11.518397
1421714485784.00,0.91384965,2.180815,11.217523
1421714485807.00,0.626597,2.094744,10.646161
1421714485826.00,0.22468276,1.9461031,9.646989
1421714485846.00,-0.21674927,1.6798068,8.807684
1421714485863.00,-0.59695864,1.8556911,8.642428
1421714485887.00,-0.26704466,1.4715898,8.174052
1421714485903.00,0.5090913,1.1596385,8.162676
1421714485923.00,0.8864566,0.8449928,8.470436
1421714485944.00,0.5769003,0.61941195,8.66518
1421714485963.00,-0.19279908,0.10942245,8.450677
1421714485984.00,-0.48349458,-0.5879773,9.243728
1421714486005.00,-0.52121615,-0.88705534,9.411379
1421714486027.00,-0.28725266,-0.55669236,9.135952
1421714486049.00,0.22872436,-0.07095245,9.358539
1421714486065.00,0.07589218,0.28425887,9.195378
1421714486085.00,-0.03757187,0.5974077,9.1251745
1421714486103.00,-0.09430389,0.41089553,9.239985
1421714486124.00,0.023800507,0.10822494,9.310339
1421714486144.00,0.057929534,0.8038284,8.027507
1421714486165.00,-0.007334747,2.0619621,6.9897146
1421714486184.00,0.0916095,2.037114,7.498806
1421714486202.00,0.4647835,1.0240206,9.812245
1421714486223.00,0.5252577,1.1912228,10.02645
1421714486242.00,0.56088364,2.1644988,9.143736
1421714486262.00,0.83571213,2.7430458,9.071586
1421714486283.00,0.6300398,2.6441016,10.172546
1421714486303.00,0.106728055,1.3597723,12.178525
1421714486324.00,-0.25701553,0.31105316,12.378359
1421714486347.00,-0.16570541,-0.085322574,12.405752
1421714486369.00,-0.100291446,-0.7161108,11.584859
1421714486393.00,-0.56881714,-1.1734099,11.071426
1421714486403.00,-0.8243358,-1.6425344,11.547886
1421714486425.00,-0.7180568,-1.9139199,12.907359
1421714486442.00,-0.6459068,-1.6485219,12.626244
1421714486462.00,-0.7652087,-1.518143,11.767928
1421714486483.00,-0.39787263,-1.4482384,11.004216
1421714486502.00,0.1607657,-1.332978,11.643837
1421714486523.00,0.35356477,-0.9147478,11.945909
1421714486543.00,0.20971389,-1.0008187,11.534115
1421714486574.00,0.4261638,-0.59920394,10.715018
1421714486584.00,0.4513115,-0.47047165,10.4252205
1421714486603.00,0.3968248,-0.42496628,10.244845
1421714486623.00,0.1965413,-0.6008505,9.93978
1421714486644.00,0.47196853,-0.6951544,9.7216835
1421714486663.00,0.3956273,-0.41329056,9.28115
1421714486683.00,0.2532733,-0.041763153,8.484057
1421714486703.00,0.2161505,0.24399261,7.912396
1421714486724.00,0.11600876,0.2612068,7.984696
1421714486744.00,-0.015118561,0.27901977,8.121511
1421714486762.00,-0.042810973,0.42691222,8.273894
1421714486783.00,0.045954436,0.6474037,8.236622
1421714486802.00,0.18291962,0.64126647,8.402028
1421714486822.00,0.69829786,0.89738387,8.281828
1421714486844.00,0.81191164,1.2278966,8.376431
1421714486863.00,0.8677455,1.323847,8.648565
1421714486883.00,0.49202684,1.022823,8.912466
1421714486902.00,0.38544846,1.1237133,8.690628
1421714486923.00,0.6709049,1.2066407,8.715476
1421714486942.00,1.079106,1.8495538,8.72296
1421714486966.00,1.3040881,1.631158,9.130862
1421714486983.00,1.3003459,1.2775933,9.775722
1421714487004.00,0.70428544,1.0283616,9.634564
1421714487023.00,0.42676255,1.0190808,9.721534
1421714487042.00,0.55669236,1.2338841,9.572294
1421714487063.00,0.6251001,1.2855268,9.623188
1421714487083.00,0.42796004,1.2557387,9.859996
1421714487103.00,0.2161505,1.0439291,10.053992
1421714487122.00,0.14265335,1.0171349,9.948612
1421714487143.00,0.39323226,1.185385,9.847423
1421714487165.00,0.8699908,1.0981164,10.025103
1421714487185.00,0.8509804,1.0150392,9.94487
1421714487206.00,0.32901582,0.97342575,9.678574
1421714487223.00,-0.13397141,0.99557966,9.241781
1421714487242.00,-0.8294252,0.9144484,9.835298
1421714487264.00,-1.0714718,0.368833,10.316546
1421714487283.00,-0.90157515,0.6252498,9.952653
1421714487303.00,-0.6768924,1.1343411,9.481283
1421714487323.00,-0.55654263,0.9903406,9.483679
1421714487343.00,-0.55639297,0.7234456,9.75746
1421714487363.00,-0.64321244,0.09280701,10.06971
1421714487383.00,-0.62569886,0.25102797,9.871372
1421714487403.00,-0.7171587,0.67135394,9.570947
1421714487422.00,-0.8544232,0.90561676,9.528136
1421714487444.00,-1.0350975,0.9830058,9.875114
1421714487462.00,-1.3184582,0.7905061,10.071207
1421714487486.00,-1.699416,0.90217394,10.022109
1421714487513.00,-1.5170952,1.3659096,9.446856
1421714487522.00,-1.0102491,1.3913567,9.561367
1421714487542.00,-1.0948234,1.2778926,9.969568
1421714487563.00,-1.5738273,0.97058165,9.696536
1421714487583.00,-1.8823357,0.89932984,9.750125
1421714487602.00,-1.8016534,0.89513856,10.070908
1421714487623.00,-1.5287709,0.8455916,10.403965
1421714487644.00,-1.2235556,1.0096505,10.486593
1421714487662.00,-1.1654763,1.2403207,10.20443
1421714487684.00,-1.104104,1.1328442,10.227332
1421714487703.00,-1.169967,1.2261003,10.076745
1421714487723.00,-1.1355386,1.207539,9.602531
1421714487743.00,-0.9122031,1.2491524,9.544303
1421714487765.00,-0.72928345,1.2588822,9.553883
1421714487783.00,-0.685724,1.4241385,9.52634
1421714487803.00,-0.87777466,1.1852353,9.519753
1421714487823.00,-1.0683284,1.1925701,9.559272
1421714487844.00,-0.9548643,1.0806029,9.609267
1421714487863.00,-0.7140152,1.167123,9.791289
1421714487884.00,-0.64860123,0.9831555,9.979897
1421714487903.00,-0.51298326,0.7541318,10.397229
1421714487923.00,-0.44367737,0.26255402,10.794652
1421714487943.00,-0.5249584,0.39248383,10.553803
1421714487963.00,-0.78227323,0.23306534,10.351125
1421714487985.00,-1.1822416,0.6993457,10.017768
1421714488009.00,-1.0635383,0.055684205,10.272089
1421714488023.00,-0.8053253,-0.042511597,10.4592
1421714488043.00,-0.31734008,0.2522255,10.318193
1421714488063.00,-0.11960129,0.88316345,9.92047
1421714488083.00,0.44277924,0.9976753,9.485924
1421714488102.00,0.75308394,1.2983999,9.320817
1421714488122.00,0.8509804,1.3389657,9.337583
1421714488146.00,1.0479708,1.0946736,9.448352
1421714488166.00,1.269061,1.2983999,9.130563
1421714488184.00,1.029559,1.7577946,8.766071
1421714488204.00,0.7750882,1.5895445,8.99255
1421714488223.00,0.7921527,0.06870712,10.768008
1421714488243.00,1.7220191,-0.4950206,11.282039
1421714488263.00,3.1165192,1.0053095,11.133248
1421714488283.00,2.4580386,1.5302678,8.987909
1421714488304.00,2.112557,1.8321899,8.873997
1421714488326.00,1.5465839,0.24893235,11.211985
1421714488343.00,0.67704207,-0.4234694,11.228749
1421714488363.00,0.7521858,0.5275031,9.708362
1421714488383.00,0.64830184,0.6502478,9.277707
1421714488403.00,0.93121356,0.83945435,9.355246
1421714488423.00,0.9595047,0.9750723,9.229358
1421714488443.00,1.2102333,1.2265494,9.49266
1421714488463.00,1.1232642,1.1994557,9.683513
1421714488483.00,1.3742921,1.0994637,9.743987
1421714488503.00,1.5161971,1.02911,9.95415
1421714488523.00,1.0876383,1.0222243,9.682915
1421714488543.00,0.7445517,0.7614665,9.953252
1421714488563.00,1.0696756,0.52091676,10.070758
1421714488583.00,1.0927277,0.47196853,10.259216
1421714488603.00,0.8734337,0.27812165,10.053843
1421714488622.00,0.4950206,0.89259386,10.192005
1421714488646.00,0.6822812,1.3127701,9.917926
1421714488669.00,0.66671354,1.2033477,10.101444
1421714488683.00,0.1074765,0.9607022,9.975256
1421714488707.00,-0.13846207,0.9375005,9.714948
1421714488725.00,-0.11301498,1.3067825,9.890083
1421714488743.00,-0.1857637,0.9818083,9.864786
1421714488832.00,0.012124786,1.1841874,9.813293
1421714488833.00,-0.14759308,0.9967772,10.154733
1421714488835.00,-0.26285338,1.3175601,9.870624
1421714488836.00,-0.09116043,1.4618601,9.703122
1421714488871.00,-0.19309846,1.2407699,10.265503
1421714488874.00,-0.7140152,0.5960605,10.374776
1421714488886.00,-0.7810757,0.78227323,10.806627
1421714488953.00,-0.6887178,1.1484119,10.667566
1421714488954.00,-0.80337936,1.2807367,9.990674
1421714488955.00,-1.1752062,1.6356486,9.427396
1421714488964.00,-1.1222163,1.5709832,9.792336
1421714488983.00,-0.55295014,2.0270846,9.405392
1421714489003.00,0.100291446,2.436184,9.445508
1421714489026.00,-0.17977615,2.0953426,9.103768
1421714489055.00,-0.88705534,1.6569045,9.51197
1421714489064.00,-0.9915381,1.3620176,10.493179
1421714489138.00,-0.3543132,1.6673827,10.114916
1421714489139.00,-0.13262421,1.988465,9.837393
1421714489140.00,-0.674198,1.8588345,9.384884
1421714489147.00,-1.129551,1.2211605,9.748628
1421714489311.00,-0.86355424,1.1886781,10.873688
1421714489312.00,-0.7595206,1.9853215,10.073602
1421714489316.00,-0.6251001,1.9143691,9.483679
1421714489317.00,-0.6917116,1.8139279,9.060808
1421714489319.00,-0.79963714,1.9107765,9.205557
1421714489322.00,-1.0958711,1.4708414,9.774524
1421714489323.00,-1.0253677,1.3217514,10.086326
1421714489324.00,-1.0523117,1.3750405,9.899065
1421714489326.00,-0.97911394,1.5343094,9.972861
1421714489358.00,-1.2750485,1.4739848,10.023457
1421714489366.00,-1.1320958,1.4319223,10.152787
1421714489396.00,-0.7379654,1.699416,9.591005
1421714489403.00,-0.6408174,1.7296531,9.441466
1421714489423.00,-0.5394781,1.6542101,9.55029
1421714489443.00,-0.93660235,1.6646882,9.802666
1421714489463.00,-1.2638218,1.5858023,10.063872
1421714489483.00,-0.8966354,1.6557069,10.18482
1421714489504.00,-0.7550299,1.6610957,9.690249
1421714489565.00,-0.7382648,1.8723065,9.310339
1421714489566.00,-0.67644334,1.7714163,9.874815
1421714489567.00,-0.47331575,1.963018,9.658665
1421714489600.00,-0.31494507,1.8961071,9.672436
1421714489606.00,-0.2880011,2.3974144,9.265432
1421714489637.00,-0.4646338,2.032623,9.356144
1421714489643.00,-0.7879614,2.5056396,9.852811
1421714489663.00,-0.73721695,2.5286915,9.873917
1421714489683.00,-0.61686724,2.3682253,9.890083
1421714489703.00,-0.54322034,2.561174,9.799372
1421714489724.00,-0.48603928,2.285597,9.447903
1421714489743.00,-0.5480104,2.262096,9.608519
1421714489816.00,-0.53528684,2.057172,10.153236
1421714489817.00,-0.5423222,2.0472927,10.195299
1421714489825.00,-0.3713777,2.3155348,9.748777
1421714489827.00,-0.5701643,2.6604176,9.448202
1421714489865.00,-0.7167096,2.5599766,9.64624
1421714489866.00,-0.35521135,2.7312205,9.3067465
1421714489888.00,-0.085472256,2.5403674,9.44925
1421714489903.00,-0.39981857,2.4983048,9.638456
1421714489924.00,-0.32347733,2.1725821,9.379046
1421714489961.00,-0.21210891,2.0338206,9.677226
1421714489967.00,-0.40924895,1.7881814,9.749376
1421714489983.00,-0.54337007,1.8769469,10.255623
1421714490003.00,-0.57001466,2.145189,9.682466
1421714490024.00,-0.8580158,2.3333478,9.530082
1421714490044.00,-0.7481442,1.7363892,9.941426
1421714490063.00,-0.11585907,1.8012043,10.691667
1421714490172.00,0.017663268,2.4860303,10.129436
1421714490173.00,-0.5719606,2.311643,9.130563
1421714490174.00,-0.9065149,1.7934206,9.854308
1421714490175.00,-1.1892769,1.7149837,10.730287
1421714490176.00,-1.1879296,1.3222004,10.5289545
1421714490207.00,-1.1606864,1.0647359,10.041419
1421714490213.00,-1.1669732,1.201701,9.7139
1421714490223.00,-0.8219408,1.6124469,9.41093
1421714490244.00,0.08652008,1.6025674,9.580228
1421714490266.00,0.34518218,1.581162,9.54535
1421714490303.00,0.3598517,1.1811937,9.183253
1421714490304.00,0.76416093,0.14774276,9.603879
1421714490323.00,1.3326787,0.33275804,9.503139
1421714490343.00,2.4812403,-0.10657837,9.399703
1421714490363.00,3.2751892,0.62839323,9.515712
1421714490383.00,2.3604414,0.6725514,9.112451
1421714490408.00,2.2531147,0.019309845,7.522607
1421714490495.00,1.8341359,-0.082777865,7.6592727
1421714490496.00,1.434916,-0.25282425,7.9935274
1421714490498.00,1.0353969,1.4802718,4.5141625
1421714490498.00,2.079775,1.2820839,3.3941917
1421714490519.00,2.6851163,1.0653347,3.6088455
1421714490523.00,2.4695644,-0.049846344,4.798272
1421714490544.00,4.2152343,-0.3555107,4.7623467
1421714490563.00,5.690866,0.6568341,3.1063404
1421714490606.00,5.8983345,-0.23141876,5.0850754
1421714490607.00,4.467759,-1.9968475,7.5353303
1421714490623.00,4.399801,-2.6575735,8.503218
1421714490643.00,5.7794814,-1.5477813,9.953402
1421714490663.00,5.677394,-1.8787432,10.570269
1421714490684.00,6.022576,-2.823728,11.843222
1421714490703.00,8.537497,-2.5962012,11.119178
1421714490723.00,11.69009,-1.5245796,8.745114
1421714490745.00,12.693753,-1.1996055,7.8535686
1421714490821.00,12.039314,-1.737437,8.528365
1421714490828.00,10.93012,-1.7549505,8.780142
1421714490828.00,11.001971,-1.0889854,7.803722
1421714490831.00,10.902728,-1.3030403,7.283404
1421714490853.00,10.19485,-1.9220031,6.8563423
1421714490863.00,9.136849,-2.4840844,6.4479914
1421714490883.00,8.494985,-2.3451731,6.855294
1421714490909.00,8.165819,-1.6344512,7.7357635
1421714490925.00,8.014783,-1.6310083,7.7939925
1421714490944.00,7.5321865,-1.8758991,7.139703
1421714490963.00,7.570507,-2.387086,7.0798273
1421714490983.00,8.549321,-2.1085153,6.800209
1421714491004.00,9.222622,-1.9740949,6.0507174
1421714491023.00,9.2907295,-1.7200731,6.0261683
1421714491043.00,8.818163,-2.0541782,5.654192
1421714491119.00,9.642348,-2.1246817,5.632188
1421714491121.00,9.926159,-1.375789,5.637427
1421714491123.00,9.183702,-1.7363892,5.3356543
1421714491126.00,8.0563965,-1.9342777,3.613336
1421714491177.00,8.286768,-1.7696201,3.3290772
1421714491179.00,8.657098,-2.1838088,3.3805702
1421714491191.00,7.026987,-2.927163,0.932411
1421714491203.00,3.921096,-3.1217582,-0.0504451
1421714491223.00,4.5469446,-4.27032,0.68752027
1421714491249.00,8.296198,-4.300707,2.5536895
1421714491263.00,8.450377,-3.4361045,-2.718347
1421714491283.00,4.354894,-2.355801,-7.08342
1421714491303.00,0.8086185,-3.3178506,-4.397106
1421714491323.00,1.1288027,-5.0913625,-3.3033307
1421714491343.00,8.452622,-7.8716807,-4.6301713
1421714491364.00,9.730815,-5.936954,1.5416441
1421714491438.00,6.4464946,1.3121713,2.2020707
1421714491439.00,11.2446165,-5.262457,-0.19549347
1421714491440.00,7.547006,-9.187295,-0.7711963
1421714491465.00,6.0972705,-8.556656,-0.11690689
1421714491466.00,4.59724,-12.738061,-3.2156131
1421714491484.00,3.9748342,-10.383008,-1.3946499
1421714491503.00,5.3902907,-10.158924,-0.13352233
1421714491523.00,6.4849644,-10.041269,-0.015567627
1421714491543.00,6.056256,-9.297017,0.25012985
1421714491563.00,6.1161313,-9.703871,0.32841706
1421714491584.00,6.6803083,-6.422993,0.8653505
1421714491606.00,5.787415,-5.0662146,-2.3400838
1421714491624.00,3.8883142,-7.9629908,-2.06301
1421714491644.00,5.206473,-8.567135,-0.7668553
1421714491663.00,5.460046,-7.587871,-0.75278455
1421714491683.00,4.442462,-7.0211496,-1.5718813
1421714491755.00,3.7203634,-9.085956,-1.8193167
1421714491756.00,5.2648516,-7.5510473,-1.0008187
1421714491756.00,5.6332355,-7.6519375,-1.2037967
1421714491778.00,4.613406,-8.323142,-1.4539266
1421714491783.00,3.9489381,-7.979307,-1.289269
1421714491803.00,5.562732,-7.9179344,-1.421444
1421714491823.00,6.1674747,-4.8312035,-2.2168899
1421714491843.00,5.963898,-5.342091,-3.2121704
1421714491864.00,3.4367034,-7.1605096,-2.9388387
1421714491885.00,2.634821,-9.979597,-1.3332775
1421714491903.00,2.8635452,-10.153536,-0.93076444
1421714491925.00,2.8255243,-10.6922655,-1.8027012
1421714491943.00,2.728526,-9.177566,-2.0628603
1421714491971.00,0.52765274,-1.5832576,-1.9217038
1421714491993.00,0.88989943,2.1791685,-3.898493
1421714492003.00,3.815715,-8.1932125,-2.0776794
1421714492023.00,4.6999264,-14.206657,4.307742
1421714492084.00,-1.8006057,-1.9646645,-0.646805
1421714492085.00,-0.58588165,-6.1111917,1.8947598
1421714492086.00,4.245771,-14.616804,-1.5000306
1421714492112.00,1.5492783,-12.448712,-4.4053392
1421714492123.00,0.1857637,-14.321468,-0.76475966
1421714492144.00,1.393602,-13.707146,-1.7577946
1421714492163.00,0.78406954,-6.306685,-2.2709277
1421714492183.00,-0.14280304,-5.224286,-1.1759546
1421714492206.00,-1.0985656,-7.940238,-2.2852976
1421714492229.00,-0.5867798,-8.216264,-1.959126
1421714492243.00,-0.8412506,-6.5306196,-3.5345998
1421714492263.00,-1.26951,-5.1581235,1.4557228
1421714492284.00,-0.35266662,-4.603976,4.815336
1421714492306.00,-0.62225604,-4.2388854,-0.15388
1421714492427.00,-0.8517288,-4.372707,-1.2519965
1421714492428.00,-0.95216995,-4.531227,0.4445755
1421714492429.00,-0.9789642,-3.4449363,0.93121356
1421714492430.00,-13.804144,-16.168777,3.6794984
1421714492431.00,-4.14533,-19.117046,3.3850608
1421714492432.00,0.30476624,-7.9555063,-5.035379
1421714492447.00,-3.184927,-9.129664,-4.133804
1421714492475.00,-5.2751803,-9.661658,-0.60324556
1421714492552.00,-3.9748342,-8.12675,1.6384927
1421714492553.00,-4.4643164,-8.305927,1.187331
1421714492554.00,-3.8296363,-8.839269,0.044008482
1421714492555.00,-3.1735506,-9.22292,-0.5839357
1421714492591.00,-3.3576677,-9.175619,-0.052391052
1421714492591.00,-3.7025504,-9.241183,0.27243346
1421714492626.00,-3.7158728,-9.116193,0.2520758
1421714492626.00,-3.6151323,-9.121283,0.20522323
1421714492644.00,-3.5699263,-8.994347,0.18097366
1421714492664.00,-3.7476068,-9.0832615,0.1965413
1421714492726.00,-3.816763,-9.214389,0.43200165
1421714492727.00,-3.7380266,-9.219478,0.12049942
1421714492728.00,-3.7752993,-9.26199,0.13382171
1421714492751.00,-3.7841308,-9.326805,0.30371842
1421714492763.00,-3.9290295,-9.143137,0.24938141
1421714492783.00,-3.898493,-9.071885,0.30057496
