time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421109986303,18:46:26.302,49.1,51.9,0.0,18.0,9.6,10.9,26.3,7.9,-1.508,-1.425,-1.342,,
1421109986329,18:46:26.329,49.1,53.7,18.2,24.1,19.3,9.3,24.6,7.9,-1.522,-1.410,-1.381,,
1421109986353,18:46:26.353,44.2,51.9,11.5,21.1,17.7,14.1,19.6,3.2,-1.518,-1.430,-1.366,,
1421109986376,18:46:26.376,55.7,57.4,8.2,24.1,19.3,7.8,29.7,12.7,-1.454,-1.391,-1.371,,
1421109986382,18:46:26.382,59.0,59.2,6.6,27.2,19.3,9.3,26.3,7.9,-1.478,-1.449,-1.361,,
1421109986429,18:46:26.428,67.4,70.2,9.9,28.7,6.4,9.3,26.3,3.2,-1.488,-1.430,-1.366,,
1421109986478,18:46:26.478,60.7,66.5,8.2,27.2,11.2,14.1,26.3,14.3,-1.483,-1.435,-1.337,,
1421109986484,18:46:26.484,60.7,64.6,3.3,18.0,19.3,10.9,19.6,4.7,-1.493,-1.420,-1.366,,
1421109986500,18:46:26.499,60.7,68.3,0.0,27.2,14.4,9.3,26.3,7.9,-1.488,-1.430,-1.366,,
1421109986541,18:46:26.540,64.0,66.5,14.8,18.0,19.3,10.9,33.0,7.9,-1.488,-1.425,-1.366,,
1421109986585,18:46:26.585,62.3,64.6,13.1,25.7,22.6,28.5,24.6,9.5,-1.483,-1.483,-1.366,,
1421109986595,18:46:26.595,65.7,70.2,9.8,24.1,19.3,7.8,29.7,6.3,-1.488,-1.430,-1.342,,
1421109986638,18:46:26.637,64.0,72.0,11.5,30.3,25.8,10.9,24.6,3.2,-1.464,-1.459,-1.371,,
1421109986670,18:46:26.669,69.1,70.2,11.5,42.8,14.4,10.9,26.3,11.1,-1.488,-1.425,-1.371,,
1421109986678,18:46:26.678,64.0,64.6,8.2,22.6,17.7,7.8,24.6,0.0,-1.493,-1.425,-1.366,,
1421109986685,18:46:26.684,67.4,66.5,9.8,24.1,17.7,3.1,21.3,18.9,-1.562,-1.405,-1.371,,
1421109986727,18:46:26.727,62.3,66.5,18.1,18.0,17.7,14.1,38.1,18.9,-1.488,-1.430,-1.366,,
1421109986744,18:46:26.742,70.8,64.6,13.1,24.1,16.0,9.3,24.6,17.3,-1.488,-1.478,-1.366,,
1421109986789,18:46:26.788,60.7,64.6,8.2,24.1,17.7,7.8,22.9,17.3,-1.488,-1.430,-1.337,,
1421109986793,18:46:26.793,60.7,73.9,11.5,25.7,3.2,9.3,28.0,20.5,-1.483,-1.430,-1.366,,
1421109986846,18:46:26.846,57.3,66.5,14.8,19.5,4.8,7.8,26.3,18.9,-1.493,-1.430,-1.371,,
1421109986851,18:46:26.851,57.3,59.2,11.5,25.7,17.7,7.8,34.7,20.5,-1.493,-1.425,-1.337,,
1421109986887,18:46:26.887,62.3,55.5,3.3,25.7,14.4,7.8,19.6,17.3,-1.483,-1.425,-1.371,,
1421109986922,18:46:26.922,49.1,50.1,1.6,18.0,12.8,14.1,24.6,17.3,-1.488,-1.425,-1.361,,
1421109986948,18:46:26.948,64.0,55.5,11.5,25.7,11.2,9.3,28.0,15.7,-1.483,-1.469,-1.376,,
1421109986985,18:46:26.984,54.0,62.8,9.8,24.1,16.0,7.8,24.6,7.8,-1.498,-1.469,-1.347,,
1421109986989,18:46:26.989,54.0,55.5,9.8,27.2,8.0,1.5,22.9,15.7,-1.488,-1.430,-1.371,,
1421109987020,18:46:27.019,52.4,51.9,6.5,25.7,4.8,7.8,22.9,18.9,-1.493,-1.430,-1.371,,
1421109987030,18:46:27.029,57.3,51.9,14.8,27.2,16.0,14.1,24.6,14.1,-1.483,-1.425,-1.351,,
1421109987065,18:46:27.064,57.3,51.9,14.8,21.1,12.8,7.8,22.9,17.3,-1.483,-1.430,-1.371,,
1421109987099,18:46:27.099,52.4,51.9,8.2,24.1,17.7,14.1,34.7,15.7,-1.488,-1.430,-1.371,,
1421109987137,18:46:27.135,47.4,46.6,14.8,0.0,16.0,6.2,21.3,18.9,-1.488,-1.469,-1.371,,
1421109987147,18:46:27.147,50.7,53.7,13.1,27.2,14.4,14.1,21.3,18.9,-1.488,-1.391,-1.347,,
1421109987201,18:46:27.201,47.4,51.9,11.5,24.1,11.2,7.8,24.6,18.9,-1.483,-1.430,-1.366,,
1421109987205,18:46:27.205,49.1,59.2,6.5,22.6,25.8,10.9,22.9,14.1,-1.483,-1.430,-1.366,,
1421109987242,18:46:27.241,49.1,50.1,11.5,24.1,17.7,7.8,24.6,14.1,-1.478,-1.425,-1.351,,
1421109987276,18:46:27.276,54.0,50.1,11.5,22.6,14.4,1.5,16.3,18.9,-1.557,-1.405,-1.366,,
1421109987297,18:46:27.297,49.1,48.4,8.2,22.6,16.0,3.1,19.6,22.1,-1.478,-1.430,-1.371,,
1421109987306,18:46:27.306,54.0,48.4,9.8,24.1,19.3,6.2,21.3,20.5,-1.483,-1.449,-1.366,,
1421109987335,18:46:27.334,49.1,59.2,9.8,24.1,16.0,6.2,22.9,18.9,-1.498,-1.395,-1.361,,
1421109987372,18:46:27.372,47.4,44.8,11.5,31.8,14.4,4.7,22.9,20.5,-1.474,-1.420,-1.366,,
1421109987411,18:46:27.411,45.8,68.3,9.8,22.6,22.6,7.8,24.6,14.1,-1.488,-1.430,-1.386,,
1421109987447,18:46:27.447,45.8,46.6,13.1,28.7,19.3,4.7,22.9,14.1,-1.478,-1.420,-1.386,,
1421109987461,18:46:27.457,49.1,44.8,14.8,18.0,8.0,3.1,22.9,20.5,-1.483,-1.449,-1.371,,
1421109987485,18:46:27.484,47.4,46.6,8.2,24.1,16.0,0.0,24.6,20.5,-1.483,-1.425,-1.371,,
1421109987540,18:46:27.539,44.2,46.6,9.8,25.7,14.4,18.7,21.3,17.3,-1.488,-1.449,-1.366,,
1421109987546,18:46:27.544,49.1,50.1,9.8,24.1,16.0,10.9,24.6,22.1,-1.425,-1.439,-1.361,,
1421109987549,18:46:27.549,47.4,44.8,11.5,25.7,11.2,6.2,22.9,18.9,-1.469,-1.425,-1.356,,
1421109987574,18:46:27.574,45.8,46.6,21.5,27.2,0.0,9.3,24.6,14.1,-1.503,-1.449,-1.361,,
1421109987623,18:46:27.623,47.4,43.0,9.8,24.1,14.4,7.7,21.3,12.5,-1.454,-1.420,-1.337,,
1421109987633,18:46:27.633,49.1,46.6,11.5,30.3,20.9,4.6,19.6,20.5,-1.483,-1.527,-1.371,,
1421109987683,18:46:27.683,62.3,53.7,1.6,27.2,20.9,14.0,28.0,14.1,-1.444,-1.435,-1.371,,
1421109987695,18:46:27.694,57.3,53.7,11.5,22.6,17.6,9.3,16.3,18.9,-1.483,-1.439,-1.366,,
1421109987758,18:46:27.758,57.3,57.4,14.8,27.2,19.2,10.9,24.6,18.9,-1.483,-1.405,-1.361,,
1421109987764,18:46:27.763,74.2,68.3,11.5,24.1,19.2,12.4,24.6,18.9,-1.459,-1.425,-1.361,,
1421109987800,18:46:27.799,77.6,75.7,6.5,24.1,22.5,9.3,26.3,31.8,-1.503,-1.410,-1.371,,
1421109987836,18:46:27.836,89.7,87.0,13.1,24.1,19.2,10.9,24.6,12.5,-1.454,-1.420,-1.347,,
1421109987840,18:46:27.840,96.7,94.6,14.8,24.1,25.8,10.9,24.6,15.7,-1.488,-1.430,-1.371,,
1421109987861,18:46:27.861,96.7,98.4,9.8,28.7,17.6,20.3,22.9,17.3,-1.483,-1.425,-1.361,,
1421109987897,18:46:27.896,96.7,94.6,9.8,22.6,16.0,6.2,19.6,17.3,-1.469,-1.425,-1.366,,
1421109987901,18:46:27.900,103.8,102.2,11.5,35.0,14.4,6.2,22.9,18.9,-1.488,-1.405,-1.366,,
1421109987938,18:46:27.938,100.2,90.7,9.8,35.0,14.4,4.6,13.0,17.3,-1.488,-1.425,-1.376,,
1421109987996,18:46:27.996,98.5,98.4,11.5,24.1,22.5,10.9,26.3,26.9,-1.503,-1.410,-1.371,,
1421109988001,18:46:28.001,98.5,100.3,14.8,28.7,12.8,17.2,18.0,18.9,-1.464,-1.420,-1.347,,
1421109988041,18:46:28.040,98.5,100.3,19.8,22.6,24.1,6.2,22.9,15.7,-1.483,-1.430,-1.366,,
1421109988077,18:46:28.077,109.2,102.2,0.0,31.8,14.4,15.6,19.6,22.1,-1.493,-1.425,-1.361,,
1421109988081,18:46:28.081,100.2,100.3,14.7,25.7,12.8,6.2,19.6,17.3,-1.469,-1.415,-1.366,,
1421109988085,18:46:28.085,105.6,96.5,14.7,22.6,14.4,4.6,14.7,26.9,-1.483,-1.410,-1.361,,
1421109988117,18:46:28.117,103.8,92.6,11.4,27.2,16.0,0.0,18.0,15.7,-1.493,-1.430,-1.366,,
1421109988141,18:46:28.140,96.7,96.5,14.7,24.1,17.6,4.6,19.6,6.2,-1.483,-1.439,-1.391,,
1421109988181,18:46:28.180,96.7,96.5,14.7,24.1,12.8,4.6,19.6,18.9,-1.478,-1.425,-1.356,,
1421109988235,18:46:28.234,96.7,96.5,28.0,25.7,14.4,0.0,24.6,18.9,-1.483,-1.430,-1.371,,
1421109988240,18:46:28.240,100.2,98.4,11.4,31.8,16.0,18.7,19.6,15.7,-1.503,-1.425,-1.361,,
1421109988273,18:46:28.273,98.5,94.6,14.7,24.1,14.4,3.1,19.6,15.7,-1.488,-1.400,-1.371,,
1421109988299,18:46:28.299,100.2,90.7,16.4,19.5,14.4,10.8,21.3,17.3,-1.444,-1.439,-1.366,,
1421109988337,18:46:28.337,91.4,85.1,14.7,31.8,6.4,7.7,19.6,18.9,-1.488,-1.425,-1.371,,
1421109988341,18:46:28.341,89.7,90.7,13.0,27.2,17.6,12.4,24.6,6.2,-1.483,-1.420,-1.410,,
1421109988375,18:46:28.375,82.8,81.3,14.7,24.1,25.8,15.5,19.6,12.5,-1.483,-1.425,-1.405,,
1421109988395,18:46:28.395,88.0,88.8,3.2,25.7,17.6,15.5,22.9,17.3,-1.488,-1.430,-1.371,,
1421109988432,18:46:28.432,89.7,83.2,14.7,31.8,14.4,18.7,22.9,17.3,-1.508,-1.425,-1.356,,
1421109988474,18:46:28.474,75.9,85.1,16.4,24.1,9.6,3.1,19.6,18.9,-1.454,-1.405,-1.366,,
1421109988480,18:46:28.480,93.2,83.2,13.0,31.8,14.4,13.9,22.9,17.3,-1.488,-1.420,-1.371,,
1421109988515,18:46:28.514,82.8,77.6,14.7,24.1,22.5,9.3,19.6,17.3,-1.493,-1.425,-1.371,,
1421109988552,18:46:28.552,82.8,83.2,26.4,25.7,16.0,9.3,21.3,12.5,-1.488,-1.425,-1.371,,
1421109988592,18:46:28.592,82.8,83.2,14.7,24.1,14.4,9.3,19.6,22.1,-1.478,-1.420,-1.449,,
1421109988600,18:46:28.596,84.5,87.0,0.0,25.7,17.6,7.7,22.9,17.3,-1.488,-1.459,-1.371,,
1421109988631,18:46:28.631,84.5,85.1,11.4,27.2,11.2,9.3,21.3,17.3,-1.508,-1.444,-1.361,,
1421109988635,18:46:28.634,65.7,81.3,8.1,24.1,11.2,1.5,19.6,20.5,-1.503,-1.425,-1.371,,
1421109988660,18:46:28.660,89.7,83.2,13.0,31.8,12.8,7.7,19.6,12.5,-1.498,-1.351,-1.356,,
1421109988699,18:46:28.699,81.0,81.3,14.7,30.3,19.2,10.8,21.3,26.9,-1.488,-1.430,-1.371,,
1421109988736,18:46:28.735,82.8,81.3,14.7,24.1,12.8,9.3,28.0,20.5,-1.508,-1.405,-1.371,,
1421109988772,18:46:28.771,79.3,83.2,14.7,22.6,12.8,20.2,19.6,18.9,-1.483,-1.425,-1.337,,
1421109988782,18:46:28.782,82.8,88.8,13.0,24.1,12.8,4.6,21.3,20.5,-1.459,-1.425,-1.347,,
1421109988805,18:46:28.804,82.8,83.2,11.4,25.7,12.8,4.6,19.6,25.3,-1.493,-1.435,-1.366,,
1421109988841,18:46:28.841,81.0,87.0,16.4,27.2,11.2,0.0,18.0,18.9,-1.464,-1.405,-1.366,,
1421109988871,18:46:28.871,84.5,79.4,16.4,21.1,1.6,13.8,0.0,15.7,-1.493,-1.430,-1.361,,
1421109988907,18:46:28.907,72.5,75.7,16.4,19.5,6.4,16.9,21.3,17.3,-1.488,-1.430,-1.405,,
1421109988943,18:46:28.943,65.7,68.3,14.7,24.1,8.0,10.7,21.3,12.5,-1.488,-1.405,-1.386,,
1421109988980,18:46:28.979,62.3,61.0,14.7,24.1,8.0,10.7,19.6,22.1,-1.483,-1.425,-1.410,,
1421109989017,18:46:29.017,55.7,55.5,4.9,21.1,6.4,7.6,18.0,15.7,-1.483,-1.430,-1.376,,
1421109989023,18:46:29.022,49.1,59.2,13.0,25.7,6.4,4.6,18.0,15.7,-1.488,-1.444,-1.356,,
1421109989029,18:46:29.029,39.3,41.2,14.7,24.1,3.2,3.0,21.3,18.9,-1.459,-1.410,-1.376,,
1421109989045,18:46:29.044,23.3,37.7,14.7,31.8,1.6,3.0,18.0,18.9,-1.483,-1.435,-1.361,,
1421109989080,18:46:29.079,13.9,30.7,13.0,35.0,1.6,7.6,18.0,18.9,-1.478,-1.425,-1.332,,
1421109989114,18:46:29.114,36.1,30.7,13.0,24.1,1.6,7.6,19.6,23.7,-1.508,-1.435,-1.361,,
1421109989151,18:46:29.151,36.1,29.0,13.0,25.7,3.2,6.1,38.1,15.7,-1.488,-1.425,-1.356,,
1421109989186,18:46:29.186,34.4,32.4,19.7,19.5,1.6,6.1,18.0,18.9,-1.488,-1.395,-1.366,,
1421109989210,18:46:29.209,24.9,20.3,4.9,25.7,1.6,4.6,13.0,12.5,-1.532,-1.435,-1.366,,
1421109989246,18:46:29.246,37.7,25.5,13.0,27.2,0.0,0.0,19.6,18.9,-1.449,-1.425,-1.361,,
1421109989249,18:46:29.249,31.2,22.0,11.4,18.0,0.0,6.1,18.0,17.3,-1.562,-1.444,-1.366,,
1421109989255,18:46:29.254,24.9,16.9,13.0,33.4,3.1,4.6,18.0,17.3,-1.483,-1.386,-1.381,,
1421109989289,18:46:29.289,26.5,16.9,11.4,31.8,1.6,6.1,21.3,22.1,-1.498,-1.405,-1.371,,
1421109989324,18:46:29.324,28.0,23.8,11.4,35.0,6.3,4.6,16.3,17.3,-1.483,-1.425,-1.386,,
1421109989359,18:46:29.359,24.9,16.9,9.8,25.7,4.7,3.0,19.6,31.8,-1.498,-1.420,-1.391,,
1421109989397,18:46:29.397,20.1,16.9,11.4,27.2,6.3,4.6,18.0,17.3,-1.488,-1.449,-1.361,,
1421109989404,18:46:29.403,24.9,16.9,13.0,27.2,6.3,4.6,22.9,18.9,-1.454,-1.415,-1.371,,
1421109989429,18:46:29.429,26.5,8.4,4.9,19.5,4.7,4.6,18.0,14.1,-1.478,-1.444,-1.366,,
1421109989466,18:46:29.465,18.6,11.8,13.0,31.8,4.7,4.6,16.3,17.3,-1.478,-1.366,-1.381,,
1421109989501,18:46:29.501,23.3,0.0,13.0,24.1,1.6,4.6,18.0,22.1,-1.488,-1.430,-1.337,,
1421109989536,18:46:29.535,23.3,23.5,9.8,25.7,6.3,3.0,14.7,23.7,-1.488,-1.425,-1.366,,
1421109989539,18:46:29.539,23.3,20.1,4.9,25.7,4.7,6.1,19.6,31.8,-1.488,-1.420,-1.400,,
1421109989559,18:46:29.559,15.4,11.7,11.4,25.7,6.3,4.6,13.0,12.5,-1.527,-1.430,-1.366,,
1421109989597,18:46:29.597,28.0,26.9,11.4,24.1,4.7,7.6,21.3,17.3,-1.454,-1.435,-1.366,,
1421109989621,18:46:29.621,18.6,23.5,11.4,28.7,4.7,4.6,16.3,18.9,-1.483,-1.444,-1.366,,
1421109989646,18:46:29.646,13.9,16.7,9.8,33.4,7.9,4.6,28.0,15.7,-1.488,-1.430,-1.371,,
1421109989681,18:46:29.680,23.3,18.4,9.8,19.5,1.6,4.6,16.3,23.7,-1.483,-1.425,-1.347,,
1421109989717,18:46:29.717,18.6,16.7,11.4,25.7,7.9,13.8,16.3,18.9,-1.483,-1.425,-1.386,,
1421109989741,18:46:29.741,21.7,26.9,11.4,24.1,1.6,4.6,13.0,15.7,-1.493,-1.430,-1.386,,
1421109989757,18:46:29.757,20.1,16.7,14.7,24.1,4.7,0.0,16.3,12.5,-1.508,-1.430,-1.371,,
1421109989815,18:46:29.814,20.1,15.0,11.4,24.1,3.1,9.0,19.6,18.9,-1.469,-1.415,-1.376,,
1421109989822,18:46:29.822,12.3,18.4,9.8,25.7,3.1,12.1,14.7,15.7,-1.527,-1.449,-1.366,,
1421109989857,18:46:29.857,10.8,16.7,9.8,5.9,3.1,9.0,28.0,14.1,-1.474,-1.430,-1.371,,
1421109989860,18:46:29.860,18.6,16.7,9.8,25.7,0.0,10.6,19.6,26.9,-1.488,-1.425,-1.351,,
1421109989892,18:46:29.892,18.6,23.5,9.8,25.7,4.7,12.1,14.7,36.7,-1.478,-1.425,-1.395,,
1421109989929,18:46:29.929,17.0,15.0,13.0,24.1,3.1,21.3,14.7,18.9,-1.493,-1.425,-1.381,,
1421109989938,18:46:29.938,17.0,23.5,4.9,24.1,1.6,0.0,14.7,17.3,-1.469,-1.430,-1.361,,
1421109989974,18:46:29.973,18.6,13.3,9.8,24.1,3.1,15.0,16.3,15.7,-1.483,-1.435,-1.371,,
1421109990009,18:46:30.009,20.1,13.3,19.7,24.1,3.1,15.0,14.7,14.1,-1.483,-1.439,-1.366,,
1421109990032,18:46:30.032,23.3,18.4,11.4,24.1,3.1,15.0,14.7,14.1,-1.478,-1.420,-1.327,,
1421109990070,18:46:30.069,15.4,15.0,8.1,22.6,0.0,15.0,19.6,25.3,-1.493,-1.430,-1.366,,
1421109990111,18:46:30.111,13.9,21.8,9.8,25.7,1.6,18.1,14.7,17.3,-1.483,-1.420,-1.395,,
1421109990116,18:46:30.115,13.9,11.7,13.0,24.1,7.9,16.6,16.3,18.9,-1.474,-1.425,-1.405,,
1421109990151,18:46:30.150,23.3,11.7,13.0,25.7,3.1,3.0,16.3,18.9,-1.459,-1.425,-1.361,,
1421109990154,18:46:30.154,15.4,10.0,9.8,24.1,4.7,22.7,16.3,17.3,-1.503,-1.435,-1.366,,
1421109990192,18:46:30.192,6.1,8.3,4.9,18.0,3.1,15.0,14.7,18.9,-1.518,-1.449,-1.361,,
1421109990229,18:46:30.228,4.6,15.0,9.8,38.1,0.0,13.5,13.0,9.4,-1.488,-1.430,-1.376,,
1421109990242,18:46:30.242,10.8,6.6,9.8,25.7,0.0,15.0,24.6,17.3,-1.483,-1.425,-1.361,,
1421109990266,18:46:30.265,10.8,18.4,8.1,25.7,4.7,13.5,19.6,22.1,-1.483,-1.425,-1.386,,
1421109990306,18:46:30.306,9.2,8.3,13.0,24.1,3.1,13.5,14.7,36.7,-1.498,-1.435,-1.381,,
1421109990327,18:46:30.326,9.2,6.6,8.1,24.1,4.7,3.0,9.7,17.3,-1.493,-1.430,-1.366,,
1421109990361,18:46:30.361,9.2,8.3,9.8,27.2,7.8,15.0,16.3,18.9,-1.498,-1.425,-1.356,,
1421109990425,18:46:30.423,15.4,26.9,6.5,25.7,7.8,15.0,22.9,20.5,-1.513,-1.435,-1.361,,
1421109990429,18:46:30.428,24.9,42.6,11.4,18.0,6.3,15.0,18.0,15.7,-1.483,-1.464,-1.386,,
1421109990432,18:46:30.432,37.7,55.0,11.4,25.7,6.3,18.1,14.7,15.7,-1.464,-1.439,-1.371,,
1421109990450,18:46:30.449,57.3,84.2,13.0,28.7,12.6,19.6,13.0,14.1,-1.483,-1.425,-1.405,,
1421109990485,18:46:30.484,64.0,103.1,24.7,25.7,15.8,19.6,18.0,20.5,-1.488,-1.430,-1.483,,
1421109990520,18:46:30.520,62.3,103.1,33.1,27.2,17.4,15.0,21.3,26.9,-1.478,-1.430,-1.371,,
1421109990556,18:46:30.556,72.5,110.8,36.5,21.1,15.8,25.8,18.0,17.3,-1.522,-1.410,-1.381,,
1421109990578,18:46:30.578,64.0,108.9,13.0,31.8,23.8,21.2,19.6,18.9,-1.483,-1.430,-1.361,,
1421109990616,18:46:30.616,77.6,110.8,14.7,25.7,12.6,15.0,14.7,17.3,-1.488,-1.430,-1.366,,
1421109990639,18:46:30.639,81.0,112.7,13.0,19.5,15.8,21.2,22.9,20.5,-1.488,-1.430,-1.376,,
1421109990677,18:46:30.677,79.3,110.8,14.7,25.7,17.4,19.6,18.0,14.1,-1.483,-1.420,-1.332,,
1421109990712,18:46:30.712,81.0,110.8,18.0,25.7,15.8,18.1,19.6,26.9,-1.488,-1.439,-1.371,,
1421109990719,18:46:30.716,75.9,108.9,14.7,25.7,22.2,19.6,13.0,7.8,-1.488,-1.430,-1.366,,
1421109990723,18:46:30.722,75.9,103.1,14.7,42.8,17.4,22.7,22.9,15.7,-1.483,-1.410,-1.376,,
1421109990773,18:46:30.773,88.0,97.4,13.0,24.1,17.4,22.7,22.9,18.9,-1.508,-1.430,-1.366,,
1421109990782,18:46:30.782,72.5,101.2,13.0,19.5,12.6,15.0,11.4,15.7,-1.488,-1.425,-1.366,,
1421109990818,18:46:30.818,70.8,106.9,16.4,19.5,23.8,24.2,26.3,20.5,-1.493,-1.410,-1.371,,
1421109990853,18:46:30.853,67.4,88.0,1.6,25.7,19.0,22.7,22.9,14.1,-1.483,-1.425,-1.420,,
1421109990884,18:46:30.883,65.7,95.5,14.7,25.7,17.4,25.8,24.6,18.9,-1.483,-1.371,-1.371,,
1421109990906,18:46:30.906,55.7,91.7,13.0,25.7,19.0,21.2,19.6,18.9,-1.483,-1.430,-1.371,,
1421109990945,18:46:30.944,70.8,78.6,11.4,24.1,20.6,28.9,18.0,17.3,-1.503,-1.464,-1.386,,
1421109990948,18:46:30.948,45.8,75.0,16.4,27.2,17.4,22.7,21.3,18.9,-1.498,-1.425,-1.351,,
1421109990982,18:46:30.982,57.3,73.1,13.0,28.7,19.0,24.2,6.5,12.5,-1.527,-1.435,-1.366,,
1421109991017,18:46:31.016,54.0,75.0,11.4,19.5,15.8,24.2,29.7,15.7,-1.483,-1.430,-1.371,,
1421109991051,18:46:31.051,49.1,64.0,13.0,25.7,14.2,21.2,21.3,15.7,-1.483,-1.425,-1.410,,
1421109991061,18:46:31.061,49.1,53.2,9.8,28.7,20.6,22.7,21.3,26.9,-1.474,-1.430,-1.410,,
1421109991112,18:46:31.112,47.4,58.6,6.5,25.7,19.0,22.7,19.6,17.3,-1.488,-1.430,-1.371,,
1421109991116,18:46:31.116,44.2,56.8,33.1,30.3,23.8,27.3,21.3,18.9,-1.522,-1.425,-1.371,,
1421109991152,18:46:31.152,50.7,47.9,13.0,24.1,20.6,27.3,14.7,23.7,-1.537,-1.391,-1.361,,
1421109991192,18:46:31.192,50.7,53.2,14.7,19.5,27.0,32.0,22.9,12.5,-1.483,-1.420,-1.366,,
1421109991196,18:46:31.195,42.5,49.6,11.4,18.0,31.9,35.1,36.4,17.3,-1.493,-1.410,-1.371,,
1421109991221,18:46:31.221,39.3,53.2,11.4,19.5,30.3,36.7,28.0,15.7,-1.483,-1.400,-1.371,,
1421109991272,18:46:31.272,37.7,51.4,18.0,24.1,31.9,39.8,31.3,18.9,-1.483,-1.425,-1.366,,
1421109991291,18:46:31.291,34.4,25.2,13.0,25.7,35.2,39.8,34.7,17.3,-1.488,-1.400,-1.361,,
1421109991296,18:46:31.295,29.6,37.3,14.7,24.1,33.6,46.2,34.7,25.3,-1.454,-1.425,-1.371,,
1421109991331,18:46:31.331,23.3,37.3,19.7,27.2,36.8,44.6,34.7,18.9,-1.498,-1.420,-1.366,,
1421109991373,18:46:31.372,36.1,39.1,14.7,36.5,36.8,47.8,19.6,12.5,-1.527,-1.435,-1.366,,
1421109991407,18:46:31.407,28.0,33.9,14.7,25.7,40.1,46.2,45.0,22.1,-1.488,-1.425,-1.366,,
1421109991443,18:46:31.442,24.9,23.5,14.7,24.1,36.8,44.6,38.1,18.9,-1.483,-1.395,-1.366,,
1421109991446,18:46:31.446,26.5,25.2,13.0,28.7,38.5,46.2,36.4,20.5,-1.493,-1.430,-1.391,,
1421109991482,18:46:31.482,24.9,30.4,13.0,27.2,36.8,51.0,36.4,18.9,-1.488,-1.410,-1.351,,
1421109991485,18:46:31.485,24.9,33.9,16.4,24.1,35.2,49.4,34.7,20.5,-1.547,-1.449,-1.391,,
1421109991516,18:46:31.515,23.3,33.9,19.7,27.2,36.8,46.2,36.4,15.7,-1.488,-1.395,-1.356,,
1421109991555,18:46:31.554,32.8,35.6,16.4,19.5,36.8,44.6,36.4,12.5,-1.478,-1.425,-1.366,,
1421109991702,18:46:31.702,29.6,39.1,19.7,24.1,43.5,44.6,45.0,18.9,-1.488,-1.425,-1.361,,
1421109991708,18:46:31.707,24.9,28.7,18.0,25.7,36.8,46.2,34.7,12.5,-1.483,-1.430,-1.381,,
1421109991714,18:46:31.713,29.6,25.2,18.0,27.2,35.2,43.0,36.4,17.3,-1.508,-1.435,-1.371,,
1421109991727,18:46:31.727,10.8,40.8,13.0,27.2,35.2,47.8,33.0,17.3,-1.488,-1.415,-1.332,,
1421109991731,18:46:31.731,29.6,39.1,16.4,25.7,30.3,52.6,36.4,26.9,-1.464,-1.444,-1.337,,
1421109991736,18:46:31.736,23.3,37.3,16.4,27.2,33.6,44.6,33.0,20.5,-1.469,-1.410,-1.361,,
1421109991753,18:46:31.753,23.3,37.3,18.0,41.2,30.3,47.8,34.7,17.3,-1.488,-1.420,-1.366,,
1421109991788,18:46:31.788,28.0,37.3,13.0,24.1,38.5,43.0,41.5,17.3,-1.513,-1.405,-1.371,,
1421109991825,18:46:31.824,23.3,28.7,18.0,25.7,33.6,38.3,28.0,17.3,-1.488,-1.425,-1.376,,
1421109991828,18:46:31.828,28.0,44.3,14.7,25.7,36.8,41.4,29.7,18.9,-1.488,-1.435,-1.347,,
1421109991861,18:46:31.861,26.5,25.2,13.0,24.1,35.2,47.8,31.3,18.9,-1.488,-1.425,-1.332,,
1421109991868,18:46:31.868,24.9,39.1,14.7,25.7,31.9,41.4,33.0,26.9,-1.488,-1.430,-1.361,,
1421109991895,18:46:31.894,23.3,32.1,16.4,31.8,31.9,41.4,31.3,18.9,-1.454,-1.420,-1.361,,
1421109991951,18:46:31.951,24.9,32.1,14.7,11.9,33.6,39.8,38.1,20.5,-1.478,-1.449,-1.366,,
1421109991957,18:46:31.957,24.9,33.9,19.7,24.1,33.6,39.8,31.3,14.1,-1.513,-1.405,-1.366,,
1421109992007,18:46:32.007,34.4,30.4,14.7,24.1,28.7,38.3,28.0,12.5,-1.478,-1.444,-1.376,,
1421109992011,18:46:32.011,24.9,37.3,13.0,25.7,23.8,28.9,31.3,20.5,-1.606,-1.430,-1.366,,
1421109992047,18:46:32.047,21.7,28.7,11.4,25.7,30.3,33.6,36.4,23.7,-1.483,-1.430,-1.366,,
1421109992085,18:46:32.084,23.3,30.4,13.0,25.7,50.2,38.3,29.7,20.5,-1.483,-1.400,-1.361,,
1421109992088,18:46:32.088,23.3,25.2,11.4,25.7,28.7,39.8,33.0,17.3,-1.454,-1.425,-1.361,,
1421109992120,18:46:32.119,24.9,23.5,19.7,27.2,28.7,36.7,31.3,26.9,-1.478,-1.430,-1.371,,
1421109992143,18:46:32.143,23.3,25.2,13.0,21.1,31.9,36.7,28.0,25.3,-1.488,-1.449,-1.366,,
1421109992181,18:46:32.181,20.1,23.5,11.4,25.7,30.3,47.8,31.3,18.9,-1.483,-1.410,-1.347,,
1421109992191,18:46:32.191,21.7,32.1,11.4,25.7,23.8,30.4,29.7,0.0,-1.483,-1.425,-1.356,,
1421109992242,18:46:32.242,20.1,18.4,11.4,24.1,35.2,43.0,28.0,18.9,-1.493,-1.435,-1.371,,
1421109992278,18:46:32.278,10.8,23.5,13.0,36.5,33.6,41.4,29.7,20.5,-1.508,-1.425,-1.371,,
