time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421106078288.00,12.5,71.4,52.7,32.3,66.1,62.8,53.6,0
1421106078292.00,43.1,42.3,52.7,32.3,48.5,45.4,53.6,44.5
1421106078351.00,12.5,47.3,51,0,47.1,61.2,62.7,11.6
1421106078354.00,39.8,61,49.4,22.7,41.3,74.2,53.6,36.9
1421106078358.00,41.4,61,74,50.8,47.1,36,47.6,84.1
1421106078361.00,25.2,78.5,52.7,49.3,44.2,61.2,49.1,30.8
1421106078419.00,41.4,50.7,49.4,81.8,44.2,61.2,50.6,44.5
1421106078450.00,41.4,32.3,51,40.3,45.6,42.2,53.6,46
1421106078461.00,41.4,62.7,49.4,28.5,39.9,100.9,58.1,32.3
1421106078466.00,41.4,61,51,49.3,42.8,51.7,49.1,84.1
1421106078469.00,38.2,92.8,51,49.3,48.5,64.4,53.6,0
1421106078476.00,41.4,42.3,54.3,63,44.2,61.2,49.1,50.7
1421106078480.00,43.1,38.9,49.4,49.3,44.2,42.2,31.3,11.6
1421106078497.00,70,54.1,54.3,16.9,39.9,113,65.8,18.9
1421106078537.00,46.4,54.1,54.3,49.3,44.2,43.8,49.1,46
1421106078545.00,39.8,61,36.7,32.9,44.2,85.8,44.6,46
1421106078595.00,39.8,92.8,79,28.5,64.6,61.2,50.6,44.5
1421106078600.00,39.8,38.9,49.4,63,66.1,61.2,78.2,44.5
1421106078683.00,43.1,61,52.7,41.8,44.2,62.8,35.7,46
1421106078690.00,43.1,61,51,49.3,44.2,36,46.1,44.5
1421106078697.00,63.2,38.9,67.3,47.8,44.2,61.2,49.1,23.3
1421106078729.00,38.2,80.3,55.9,41.8,45.6,61.2,50.6,46
1421106078767.00,105.3,52.4,49.4,49.3,44.2,48.5,43.1,35.4
1421106078806.00,43.1,61,52.7,25.6,41.3,85.8,78.2,14.5
1421106078810.00,54.7,61,51,49.3,44.2,36,40.1,46
1421106078818.00,39.8,61,30.5,16.9,45.6,42.2,55.1,23.3
1421106078861.00,39.8,78.5,74,46.3,75,61.2,50.6,46
1421106078897.00,41.4,52.4,49.4,49.3,25.8,58,50.6,44.5
1421106078941.00,43.1,64.5,59.1,16.9,38.5,66.1,41.6,35.4
1421106078948.00,43.1,61,52.7,56.9,42.8,61.2,31.3,44.5
1421106078997.00,30,64.5,36.7,78.6,44.2,61.2,50.6,41.4
1421106079003.00,38.2,64.5,39.9,46.3,44.2,61.2,50.6,46
1421106079010.00,41.4,38.9,51,49.3,24.5,61.2,50.6,44.5
1421106079052.00,39.8,59.3,74,40.3,30,61.2,35.7,41.4
1421106079088.00,75.2,59.3,51,49.3,45.6,82.4,19.7,43
1421106079098.00,49.7,62.7,74,40.3,78,61.2,50.6,46
1421106079128.00,41.4,62.7,30.5,50.8,34.2,62.8,49.1,46
1421106079163.00,44.7,25.7,46.2,49.3,44.2,79.1,50.6,46
1421106079199.00,41.4,62.7,54.3,28.5,35.7,61.2,67.3,44.5
1421106079234.00,43.1,61,51,49.3,44.2,61.2,31.3,41.4
1421106079246.00,18.8,61,47.8,50.8,44.2,61.2,59.6,43
